damage,year,month,targetspp,point_x,point_y,bear_abund,landcover_2,altitude,human_population,dist_to_forest,dist_to_town,livestock_killed,shannondivindex,prop_arable,prop_orchards,prop_pasture,prop_ag_mo,prop_seminatural,prop_deciduous,prop_coniferous,prop_mixedforest,prop_grassland,prop_for_regen,openhab_10k,forest_10k,urban_10k,heteroag_10k,ag_10k,shdi_10k,s.bear_abund,s.altitude,s.dist_to_town,s.dist_to_forest
1,2016,6,ovine,578869.9905,496464.5053,48,Ag_land,576,608,267.839157,2.810279,1,0.912809,59.169,0,0,10.867,0,0,0,0,0,0,-0.436507297,-0.924971579,2.878953132,-0.436507297,0.773580359,0.911441039,1.462100649,-0.872276745,-1.050857716,-0.17535553
1,2016,5,ovine,578994.4493,466712.0043,35,Hetero_ag,719,112,1072.815185,0,1,1.276481,0,0,32.423,43.535,15.974,2.988,0,0,0,0,0.196390778,-1.156457161,0.54951575,0.196390778,-0.548693217,1.24518915,0.164795543,-0.385072444,-1.036159928,0.59130947
1,2016,5,ovine,579006.4272,462866.7818,35,Art_surfaces,715,271,787.555197,18.778482,2,1.518496,0,0,9.764,40.205,10.075,1.402,20.481,0,0,0,-0.009988968,-1.258671571,3.544506849,-0.009988968,-0.622584975,1.287380787,0.164795543,-0.391147784,-1.086341317,0.32197078
1,2016,5,ovine,579899.3412,463427.4753,35,Art_surfaces,707,1215,557.569814,9.450211,2,1.518496,0,0,9.764,40.205,10.075,1.402,20.481,0,0,0,-0.347076064,-1.261677885,4.92815774,-0.347076064,-0.587583614,1.020358632,0.164795543,-0.414889089,-1.086341317,0.20757461
1,2016,8,ovine,586302.8289,475451.9809,69,Art_surfaces,582,269,1131.822094,0,7,1.49403,30.105,0,13.208,0.291,2.683,11.739,0,0,0,4.147,0.588512482,-1.153450868,3.246759087,0.588512482,0.419677804,1.403658162,2.09726217,-0.846277456,-1.086341317,-0.343196264
1,2016,8,ovine,586692.4873,453282.0758,51,Forests,987,0,0,2730.02832,1,0.980755,0,0,0,0,0,17.738,0,56.242,0,26.02,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-0.16615651,0.938574409,0.621500414,0.502515885,-0.434991409
1,2016,8,ovine,598101.7094,498851.0258,59,Hetero_ag,646,513,731.249781,0,16,1.279208,0.693,0,30.164,0,18.129,0,0.084,4.239,0,1.858,0.808650918,-1.042217537,3.299302795,0.808650918,-0.233680972,1.707445188,2.486927139,-0.639895129,-1.086341317,0.214098318
1,2016,8,ovine,598101.7094,498851.0258,59,Hetero_ag,646,513,731.249781,0,16,1.279208,0.693,0,30.164,0,18.129,0,0.084,4.239,0,1.858,0.808650918,-1.042217537,3.299302795,0.808650918,-0.233680972,1.707445188,2.486927139,-0.639895129,-1.086341317,0.214098318
1,2016,8,ovine,598101.7094,498851.0258,59,Hetero_ag,646,513,731.249781,0,16,1.279208,0.693,0,30.164,0,18.129,0,0.084,4.239,0,1.858,0.808650918,-1.042217537,3.299302795,0.808650918,-0.233680972,1.707445188,2.486927139,-0.639895129,-1.086341317,0.214098318
0,2014,0, ,653133.5529,463017.9966,0,Hetero_ag,198,2,631.665549,905.746286,0,1.499469,0,0,36.41,15.861,17.336,0,0,0,0,7.867,0.588512482,-1.198545468,-0.536387379,0.588512482,-0.043118034,1.306325972,-1.810810778,-2.227327907,-0.473799389,0.145572043
0,2011,0, ,564241.421,536968.4556,20,Ag_land,723,0,424.359353,1037.212578,0,1.28608,52.116,0,27.03,5.147,4.212,0,9.157,0,0,0,-0.078782315,-1.366898588,0.321826433,-0.078782315,1.706950078,0.311098442,-0.874597954,-0.358295526,-0.689622626,-0.04553759
0,2012,0, ,639294.0621,480817.175,26,Forests,511,8,0,828.989627,0,0.939149,0,0,15.527,7.264,8.125,69.084,0,0,0,0,0.45780528,-0.338741873,1.442758659,0.45780528,-0.622584975,1.096833963,-0.182853082,-1.091480654,-0.816106262,-0.434991409
0,2009,0, ,586369.7536,485898.9469,0,Ag_land,535,0,5520.344432,1198.702725,0,0.515229,85.462,0,7.591,0,0,0,0,0,0,0,0.478443265,-1.619428323,-0.378756271,0.478443265,2.161967649,-1.040889554,-1.810810778,-1.021971119,-0.694412132,4.712907699
0,2016,0, ,531150.8788,516013.7009,38,Ag_land,540,0,1050.183042,828.323495,0,0.59814,82.921,0,0.633,0,8.013,0,0,0,0,0,1.317721135,-1.363892296,0.024078797,1.317721135,1.06525834,0.548418328,-0.079234702,-1.004695919,-0.802472516,0.59130947
0,2008,0, ,565200.2451,496108.7037,38,Ag_land,559,0,1334.609514,596.671802,1,1.302345,50.023,0,8.025,0,24.21,4.762,0,0,0,0,-0.264524077,-1.568321118,2.19588518,-0.264524077,1.458051338,0.675403887,0.821585067,-0.928366754,-0.828016809,0.869662785
0,2011,0, ,552432.0752,612143.7347,32,Forests,940,0,0,1336.435624,0,1.190397,0,0,24.349,0,0,0,14.944,51.442,0,9.265,0.705461094,0.274544592,-0.291183435,0.705461094,-0.622584975,0.963858619,0.172571467,0.479522802,-0.593387394,-0.434991409
0,2009,0, ,629329.5295,479908.7837,25,Forests,574,302,0,222.102073,1,1.649349,0,0,20.647,1.867,16.251,24.893,0,22.797,0,0,-0.030626953,-0.458994081,1.039923607,-0.030626953,-0.622584975,1.833185835,0.010261545,-0.997920885,-1.006997575,-0.434991409
0,2012,0, ,507266.6113,556846.3988,34,Forests,768,0,0,2255.494811,0,1.137751,21.591,0,3.578,0,24.156,50.675,0,0,0,0,-0.305800046,-0.320704033,-0.536387379,-0.305800046,0.007439529,0.681617367,-0.165069145,-0.231157609,-0.099795097,-0.434991409
0,2010,0, ,532466.0992,596959.9107,32,Ag_land,764,88,798.467063,27.534662,0,1.10939,65.1,0,8.892,13.493,7.463,0,0,0,5.052,0,0.189511482,-1.499176073,1.565360686,0.189511482,0.590795548,1.689416666,-0.342456756,-0.194263927,-0.653208794,0.32197078
0,2012,0, ,551407.7639,546850.0797,30,Forests,1033,0,0,3856.751725,0,1.042822,0,0,22.308,0,0,0,48.93,0,0,28.762,0.168873498,0.695427405,-0.536387379,0.168873498,-0.622584975,-0.40984414,-0.527474481,0.835554907,0.234201739,-0.434991409
0,2014,0, ,549358.3845,494014.2238,35,Open,642,0,83.327037,973.052107,0,0.791396,0,0,43.589,0,0,53.775,0,0,0,2.636,1.317721135,0.175336431,-0.431299979,1.317721135,-0.622584975,-0.774571174,0.727792576,-0.655384076,-0.484164654,-0.343196264
0,2016,0, ,631587.0304,474046.3331,15,Forests,725,0,0,1882.150304,0,0.91411,0,0,12.095,0,1.25,65.668,0,0,20.987,0,0.333977374,0.24748779,-0.536387379,0.333977374,-0.622584975,0.546857867,-0.954181006,-0.209611507,-0.10491345,-0.434991409
0,2014,0, ,563307.3732,547891.2564,17,Art_surfaces,745,82,1285.815444,0,1,0.874874,72.322,0,2.988,3.933,1.412,0,0.709,0,0,0,-0.842387617,-1.607403098,1.898137419,-0.842387617,2.165856671,-0.309918249,-1.158213288,-0.299883452,-1.086341317,0.758345484
0,2010,0, ,534843.2713,523630.653,38,Ag_land,617,0,429.949932,1628.257567,0,1.002545,49.23,0,41.596,0,0,5.359,3.632,0.184,0,0,0.781133539,-1.108356269,-0.536387379,0.781133539,1.314156858,0.299042145,-0.079234702,-0.765893878,-0.482077394,0.023984319
0,2014,0, ,555893.1612,536127.7828,30,Forests,1207,0,0,4378.081887,0,0.688936,0,0,0,0,0,0,73.764,22.153,0,4.083,-0.649766437,1.053177908,-0.536387379,-0.649766437,-0.622584975,-0.023460428,-0.527474481,1.393088155,0.781188625,-0.434991409
0,2009,0, ,655301.1132,507089.5605,6,Forests,421,0,0,4959.806913,0,0.444088,7.783,0,2.716,0,0.852,88.648,0,0,0,0,-0.553455859,0.707452746,-0.536387379,-0.553455859,-0.260904265,-0.931379899,-1.279206454,-1.5014264,0.709353221,-0.434991409
0,2013,0, ,579562.678,489312.5124,0,Ag_land,549,0,3885.560575,2370.205047,0,0,100,0,0,0,0,0,0,0,0,0,-1.145078015,-1.619428323,-0.536387379,-1.145078015,3.114782478,-2.418420388,-1.810810778,-0.980274405,-0.228107555,1.933963628
0,2008,0, ,568779.9514,542988.0874,17,Forests,956,0,0,2316.045066,0,1.587828,17.309,0,20.73,0,0.607,0,24.386,27.044,0,9.923,-0.051264937,0.57818149,-0.536387379,-0.051264937,-0.459245288,0.917391651,-1.158213288,0.431309974,-0.372247638,-0.434991409
0,2016,0, ,612493.1926,499095.8498,28,Forests,1189,0,0,4494.077066,0,1.10253,0,0,0,0,0,11.98,0,40.534,43.838,3.647,0.547236513,0.530080641,-0.536387379,0.547236513,-0.622584975,0.263394668,0.194155923,1.306285884,2.390508498,-0.343196264
0,2013,0, ,614603.8984,489831.1639,49,Forests,1105,0,0,4899.683803,0,0.496592,0,0,0,0,0,0,19.727,80.273,0,0,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-1.121832031,0.240439572,0.991747643,2.239288067,-0.434991409
0,2016,0, ,619819.9924,474171.7845,31,Forests,1296,0,0,7775.34055,0,0.870878,0,0,0,0,0,0,42.879,51.307,0,5.813,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-0.635425846,-0.165871516,1.650805735,2.498205036,-0.434991409
0,2013,0, ,619005.8656,499785.8504,30,Forests,752,0,0,4586.629093,0,0.483886,0,0,0,0,4.694,0,8.845,86.461,0,0,-1.055646757,1.134348144,-0.536387379,-1.055646757,-0.622584975,-0.235247743,0.168340615,-0.25073972,0.419100317,-0.434991409
0,2016,0, ,659240.3715,461826.742,0,Art_surfaces,305,291,285.764984,1.367223,0,1.264678,0,0,0,9.694,0,22.532,0,0,0,0,-1.145078015,-0.36579859,1.985710349,-1.145078015,0.466346178,0.618934942,-1.810810778,-1.830385755,-1.086341317,-0.144709683
0,2013,0, ,573998.1174,494758.5904,48,Forests,762,0,0,2939.95244,0,0.96961,0,0,11.027,0,0,68.394,9.131,11.449,0,0,-0.11317889,0.818686077,-0.536387379,-0.11317889,-0.622584975,-0.063625032,1.462100649,-0.231002819,0.043018684,-0.434991409
0,2010,0, ,536133.0069,533163.5567,41,Ag_land,848,0,281.668027,2387.314682,0,1.308055,47.724,0,8.674,0,9.622,28.451,0,0,5.528,0,-0.278282766,-0.8438013,-0.536387379,-0.278282766,0.691910564,0.823947108,0.213107035,0.077574171,-0.231783087,-0.159605973
0,2012,0, ,543782.4143,588986.5927,26,Open,1138,0,42.314753,2178.459263,0,0.826437,0,0,0,0,3.145,0,52.829,0,43.698,0.328,1.902463995,-0.131306759,-0.536387379,1.902463995,-0.622584975,-0.365616554,-0.272261815,1.098276856,-0.292903935,-0.343196264
0,2012,0, ,583502.8826,530061.0292,20,Open,848,0,272.208644,3299.254376,0,1.00712,0,0,58.634,0,0,25.469,0,14.227,0,1.67,2.77613844,-0.666429281,-0.536387379,2.77613844,-0.338685065,0.097006906,-0.458599899,0.076625732,0.106456707,-0.144709683
0,2016,0, ,570885.5486,541913.2272,20,Forests,970,0,0,2035.215746,0,1.652007,12.682,0,23.663,7.518,0,0,32.819,17.192,0.411,5.715,0.808650918,0.175336431,-0.536387379,0.808650918,-0.400909695,1.025089728,-0.874597954,0.544169119,-0.267138822,-0.434991409
0,2015,0, ,603110.9105,498620.4507,59,Forests,1034,0,0,3679.870568,0,1.258495,0,0,0,0,0,10.537,52.396,17.832,1.731,17.504,-1.090043394,1.245581474,-0.536387379,-1.090043394,-0.622584975,0.022830663,2.486927139,0.746654855,0.243702179,-0.434991409
0,2010,0, ,534558.9858,572187.9708,36,Forests,851,0,438.32234,2907.591127,0,1.229449,24.955,0,51.928,0,9.526,0,1.517,0,0,12.073,1.462187125,-0.483044591,-0.536387379,1.462187125,-0.097564564,0.916286684,-0.43700807,0.077520915,-0.254933971,-0.343196264
0,2013,0, ,633323.6983,486405.6997,10,Hetero_ag,439,302,416.958224,0,0,1.675829,0,0,17.875,7.175,32.09,20.564,0,0,0,10.796,0.863685477,-1.02718599,0.654603166,0.863685477,-0.622584975,1.161171677,-1.418464326,-1.362351802,-1.036159928,-0.067810827
0,2012,0, ,599429.4897,484758.2483,69,Forests,1267,0,0,5132.915281,0,0.199019,0,0,0,0,0,5.017,94.983,0,0,0,-1.131319359,1.2636194,-0.536387379,-1.131319359,-0.622584975,-1.520577392,2.09726217,1.54010737,0.730266541,-0.434991409
0,2013,0, ,621704.8362,474181.2347,31,Forests,1128,0,0,6097.220992,0,0.567089,0,0,0,0,0,8.094,8.116,83.63,0,0.16,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-0.328341074,-0.165871516,1.028239953,1.952223663,-0.434991409
0,2011,0, ,554579.7362,542744.9651,30,Forests,821,0,388.891874,1997.155008,0,1.412792,0,0,15.896,3.551,0,0,14.665,26.883,0,39.004,0.808650918,-0.08320591,-0.536387379,0.808650918,-0.509802817,1.555502505,-0.527474481,0.035195299,-0.311367795,-0.434991409
0,2013,0, ,591458.8687,489271.0613,0,Ag_land,560,45,1217.693746,28.645558,1,1.107056,48.025,0,4.209,0.351,7.892,0,0,0.679,0,0,-0.580973188,-1.574333729,2.300972596,-0.580973188,1.936403263,-0.141635699,-1.810810778,-0.935834554,-1.015374116,0.853414865
0,2016,0, ,644617.7059,472597.6731,26,Forests,677,0,0,1147.104076,0,1.206182,0,0,11.272,0,1.267,61.954,0.07,0,0,7.464,-0.656645782,0.716471623,-0.501358243,-0.656645782,-0.439800095,-0.08567304,-0.182853082,-0.530524926,-0.549377032,-0.434991409
0,2013,0, ,598103.3252,498535.3722,59,Art_surfaces,611,513,694.916884,0,16,1.279208,0.693,0,30.164,0,18.129,0,0.084,4.239,0,1.858,0.788013032,-0.943009419,3.299302795,0.788013032,-0.36979738,1.705043438,2.486927139,-0.761069413,-1.086341317,0.059340577
0,2013,0, ,614330.1719,498416.5733,28,Forests,936,0,0,3322.388115,0,1.248283,0,0,0,0,0,30.702,31.932,32.021,5.346,0,-0.615369813,1.038146446,-0.536387379,-0.615369813,-0.622584975,0.751663357,0.194155923,0.441404223,1.677054409,-0.434991409
0,2016,0, ,655833.1712,474888.862,4,Hetero_ag,239,14,24.399009,0,0,0.783177,0,0,0,0,21.672,71.45,0,0,6.129,0.156,-0.863025601,0.202393233,0.63708868,-0.863025601,-0.622584975,0.146784722,-1.394636131,-2.074779824,-0.75919868,-0.343196264
0,2010,0, ,543876.1621,558530.362,36,Forests,1379,0,0,5561.733932,0,0,0,0,0,0,0,0,100,0,0,0,-0.842387617,1.137354436,-0.536387379,-0.842387617,-0.622584975,-1.797491365,0.70333408,1.947605705,2.081451886,-0.434991409
0,2011,0, ,547256.8878,584225.3309,26,Ag_land,1033,0,357.64299,1192.766753,1,1.265523,7.619,0,0,0,0,0,31.674,0,37.82,22.887,2.879328264,-0.585258959,-0.536387379,2.879328264,-0.498135689,-0.101133662,-0.272261815,0.742715182,-0.192887136,-0.144709683
0,2016,0, ,547155.3942,552924.9223,36,Forests,1342,0,0,9447.23715,0,0.593574,0,0,0,0,0,0,83.744,6.252,1.448,8.556,-0.890542906,1.158398654,-0.536387379,-0.890542906,-0.622584975,-1.22216992,0.70333408,1.748783619,2.296532055,-0.434991409
0,2013,0, ,563780.2533,482881.3834,7,Ag_land,526,0,4130.116805,977.345921,0,0.131575,97.294,0,0,0,0,0,0,0,0,0,-0.897422226,-1.619428323,1.898137419,-0.897422226,2.434200521,-0.920435188,-1.118357587,-1.054712536,-0.809205542,3.333084575
0,2016,0, ,541023.343,510829.7039,38,Open,495,0,401.318808,1832.752334,0,1.055641,65.593,0,11.13,8.552,0,0,0,0,0,13.496,0.526598431,-1.099337349,-0.518872811,0.526598431,1.146928247,0.802763892,0.660135952,-1.15917395,-0.508710149,-0.30517347
0,2012,0, ,625240.5926,498566.8932,32,Forests,800,0,0,2665.644198,0,1.185402,0,0,5.779,0,0,24.56,20.715,48.946,0,0,-0.773594344,1.104285221,-0.536387379,-0.773594344,-0.622584975,0.314577062,0.500546887,-0.057141305,-0.127627199,-0.434991409
0,2013,0, ,573881.7571,500524.06,53,Forests,786,0,0,3539.181328,0,0.911311,0,0,0,0,0,61.116,4.814,31.241,2.829,0,-0.519059235,0.996058182,-0.536387379,-0.519059235,-0.622584975,-0.024224179,0.56583257,-0.026939526,0.214992776,-0.434991409
0,2012,0, ,612730.4336,473708.1724,33,Forests,1546,0,0,12721.88317,0,0.420384,0,0,1.54,0,0,0,87.699,0,10.746,0.015,-0.147575564,0.833717539,-0.536387379,-0.147575564,-0.622584975,-1.299776761,-0.252355147,2.535324063,3.600852712,-0.434991409
0,2010,0, ,532703.5709,605383.8579,32,Open,980,0,53.351042,2119.762033,1,0.653218,0,0,0,0,0,0,0,64.035,35.965,0,0.540357218,0.503023838,-0.536387379,0.540357218,-0.583694575,0.682059354,-0.342456756,0.574490834,-0.270218514,-0.343196264
0,2012,0, ,538006.8775,561922.995,58,Forests,941,0,6.892653,1759.841245,0,1.298234,0,0,0,0,0,49.809,21.694,17.848,4.899,5.751,-0.580973188,0.875805803,-0.536387379,-0.580973188,-0.622584975,1.228272349,0.615530091,0.388384466,1.575165191,-0.434991409
0,2014,0, ,528819.6323,567017.5631,58,Forests,1493,0,0,5694.264762,0,0.651559,0,0,0,0,0,0,78.437,15.264,0,6.298,-1.131319359,1.2636194,-0.536387379,-1.131319359,-0.622584975,-0.974915597,0.615530091,2.380501705,1.079321383,-0.434991409
0,2013,0, ,597277.0926,494597.2426,37,Hetero_ag,665,124,20.095801,0,1,1.590377,0,0,0,6.889,9.909,44.166,6.601,0,0,17.346,-1.055646757,0.003977082,2.633749329,-1.055646757,-0.502024738,1.977964334,0.454182959,-0.583824387,-1.015374116,-0.343196264
0,2012,0, ,531532.744,605600.9136,32,Forests,902,0,0,1889.585899,1,0.653218,0,0,0,0,0,0,0,64.035,35.965,0,0.925599529,-0.263584222,-0.501358243,0.925599529,0.131888788,0.979985463,-0.342456756,0.242020996,-0.372247638,-0.434991409
0,2015,0, ,586207.8816,509616.7661,37,Ag_land,637,0,1005.884215,360.904631,0,0.688656,71.287,0,26.142,0,0,2.52,0,0,0,0,0.794892327,-1.252658944,0.461942946,0.794892327,1.185818577,0.439976493,1.183049735,-0.660462266,-0.94003868,0.578919142
0,2008,0, ,554424.0728,554815.3167,36,Ag_land,755,0,2148.396776,1940.786741,1,1.221573,38.375,0,42.054,2.47,12.812,0,0,0,0,4.29,1.193893228,-1.535251747,-0.536387379,1.193893228,1.162484446,0.148389761,0.70333408,-0.243700569,-0.379335609,0.553672564
0,2013,0, ,575732.8613,499043.9317,48,Forests,744,0,0,1230.169171,2,0.389321,0,0,13.155,0,0,86.845,0,0,0,0,-0.264524077,0.788622982,-0.431299979,-0.264524077,-0.622584975,-0.924674857,1.462100649,-0.328632804,-0.603712161,-0.434991409
0,2016,0, ,578712.0257,465885.5348,35,Hetero_ag,710,93,542.648335,283.006671,6,1.396398,0,0,10.038,34.421,19.208,33.419,0.436,0,0,0,0.031287001,-1.111362561,1.600389908,0.031287001,-0.622584975,1.286575971,0.164795543,-0.397356049,-0.905409749,0.152784326
0,2012,0, ,527811.8616,546057.3584,42,Ag_land,695,5,403.526672,720.622984,0,1.234907,34.865,0,0,0,16.393,42.243,0,5.564,0.076,0.86,-0.69792175,-0.618328346,-0.308697999,-0.69792175,0.878584508,0.928555059,0.690160268,-0.459746981,-0.574589576,0.023984319
0,2014,0, ,655957.5887,510318.5904,6,Forests,418,0,0,2576.636016,0,0.177876,0,0,0,0,4.317,95.683,0,0,0,0,-1.055646757,1.02912757,-0.536387379,-1.055646757,-0.521469932,-1.546160011,-1.279206454,-1.465105549,-0.154939089,-0.434991409
0,2012,0, ,588453.4832,511082.9999,40,Open,731,0,252.735055,1522.664913,0,1.404315,33.904,0,17.943,0,0,0,11.674,0,33.179,0,2.824293902,-1.069274297,-0.203610614,2.824293902,0.085220302,0.759618579,1.885882072,-0.336838184,-0.52529635,-0.104019317
0,2009,0, ,512701.5257,547960.2514,43,Ag_land,775,0,125.803808,747.399034,0,1.400839,35.6,0,16.528,1.543,14.164,31.57,0,0,0,0,-0.078782315,-0.885889564,0.426913786,-0.078782315,0.454679112,1.127275937,0.412173988,-0.196650506,-0.816106262,-0.343196264
0,2013,0, ,650388.2278,464228.9744,12,Forests,390,0,0,1712.495712,0,0.563983,0,0,4.877,0,0,82.675,0,0,12.448,0,-0.477783266,0.812673493,-0.536387379,-0.477783266,-0.622584975,-1.035765506,-0.950358644,-1.549547653,-0.397374419,-0.434991409
0,2008,0, ,562373.3251,540520.4206,17,Art_surfaces,696,5907,1330.419669,0,0,0.787306,19.726,0,0,0,0,0,0,0,0,0,-1.145078015,-1.580346341,8.04575074,-1.145078015,0.894140596,0.343162206,-1.158213288,-0.471408829,-1.086341317,0.840267497
0,2009,0, ,646229.5278,488249.8036,5,Forests,425,0,0,2003.623225,0,0.881848,0,0,0,20.772,5.22,69.178,0,0,4.83,0,-0.814870313,0.66235819,-0.536387379,-0.814870313,-0.622584975,-0.761168519,-1.545902936,-1.412543667,-0.341185714,-0.434991409
0,2012,0, ,579768.4825,499840.5368,53,Hetero_ag,620,0,715.519388,172.620572,3,1.107895,60.766,0,0.959,0.658,24.079,2.084,0,0,0,0,-0.491541906,-1.288734645,0.479457494,-0.491541906,1.55138831,0.58187019,0.56583257,-0.687727368,-0.974132325,0.411318037
0,2009,0, ,603481.299,469948.5197,52,Forests,1299,0,0,4527.966317,0,0.438811,0,0,0,0,0,0,9.277,87.911,2.705,0.107,-1.041888105,1.224537429,-0.536387379,-1.041888105,-0.622584975,-0.373902185,1.821077645,1.696721394,0.895982403,-0.434991409
0,2015,0, ,623140.6541,463330.5812,33,Forests,825,0,0,6311.205814,0,0.625273,0,0,0,0,0,0,31.79,68.21,0,0,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-0.765504502,-0.252355147,0.002272032,1.964629409,-0.434991409
0,2014,0, ,523032.3756,544091.5363,31,Ag_land,769,534,119.135647,184.158107,0,1.707545,16.37,0,0,0,32.666,10.424,6.025,0,1.015,0,-0.422748657,-1.195539132,1.687962587,-0.422748657,0.995255723,1.555899915,0.395761332,-0.10742507,-0.98597854,-0.30517347
0,2010,0, ,541704.4662,540887.783,45,Ag_land,926,165,664.674151,460.245501,0,1.069176,66.815,0,9.886,4.377,2.053,0,0,1.651,0,0,-0.11317889,-1.300759857,0.934836317,-0.11317889,1.240265218,0.906589181,0.997885921,0.381216287,-0.908923316,0.180789129
0,2015,0, ,574048.9726,546267.9484,20,Forests,1039,0,78.498189,4766.475018,1,0.902825,0,0,0,0,0,0,0,9.941,30.882,59.176,1.083824109,0.208405818,-0.536387379,1.083824109,-0.622584975,0.155394549,-0.874597954,0.785365315,0.716351356,-0.434991409
0,2012,0, ,574292.8522,518919.3926,54,Forests,984,0,0,2138.645268,0,0.901792,0.395,0,0,0,2.255,0,69.858,12.204,15.287,0,0.223908156,0.554131152,-0.536387379,0.223908156,-0.579805536,0.065188721,2.1199626,0.429722674,-0.300878302,-0.434991409
0,2016,0, ,523108.6257,598055.8402,39,Forests,984,0,0,3697.625525,0,0.530562,0,0,8.017,0,0,0,2.861,86.337,0,2.785,-0.52593858,0.999064475,-0.536387379,-0.52593858,-0.622584975,-0.468684441,0.6208989,0.571747481,0.255013876,-0.434991409
0,2011,0, ,554170.6131,518799.0337,56,Forests,686,0,0,2289.69884,5,1.141851,0.001,0,7.053,0,21.443,55.131,0,0,16.373,0,0.402770622,0.196380649,-0.536387379,0.402770622,-0.552582253,0.199170692,0.681362978,-0.415241317,-0.257968355,-0.434991409
0,2012,0, ,608296.1846,489439.9527,28,Forests,1262,0,0,7388.868783,0,0.648233,0,0,0,0,0,0,64.872,35.128,0,0,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-0.853058814,0.194155923,1.488543504,2.742765008,-0.434991409
0,2011,0, ,556637.2251,590914.4611,23,Forests,1374,0,0,4460.392476,0,0.18948,0,0,0,0,0,0,95.367,0,4.602,0.032,-0.966215499,1.191468041,-0.536387379,-0.966215499,-0.622584975,-2.051060986,-0.14258743,2.044330982,0.460759935,-0.434991409
0,2013,0, ,562392.9072,487698.5032,25,Ag_land,528,51,3047.8378,581.537931,0,1.069813,40.183,0,17.038,0,0,0,0,0,0,0,-0.264524077,-1.619428323,1.740506295,-0.264524077,2.111410141,-0.678332199,0.719892407,-1.04379173,-0.870503006,2.392835594
0,2012,0, ,501027.3574,539258.9401,26,Open,526,0,164.074078,745.569042,0,1.676687,24.386,0,23.175,3.996,22.452,12.045,0,0,0,0,-0.071902922,-0.455987789,0.934836317,-0.071902922,-0.019783791,1.212031766,-0.444309973,-1.02485952,-0.800263389,-0.251401118
0,2016,0, ,510312.2665,552406.95,27,Open,730,0,410.505904,796.722182,0,1.556498,22.369,0,34.068,4.721,24.059,12.25,0,0,0,1.175,1.131979373,-0.618328346,-0.081008619,1.131979373,-0.214235779,1.345700619,0.13843317,-0.34843357,-0.689622626,0.023984319
0,2008,0, ,557136.4615,525302.5519,56,Forests,1273,0,0,5206.496176,0,1.114304,0,0,0,0,0,19.596,52.072,2.794,0.1,25.437,-0.863025601,1.146373485,-0.536387379,-0.863025601,-0.622584975,0.921371423,0.681362978,1.500407987,0.678232128,-0.434991409
0,2014,0, ,524651.0271,596880.8982,32,Forests,1028,0,0,3016.553204,0,1.342926,0,0,36.919,0,0,0,25.522,20.525,0,17.034,0.684823011,0.469954451,-0.536387379,0.684823011,-0.622584975,0.700865135,-0.342456756,0.616775534,0.105928785,-0.434991409
0,2014,0, ,541039.6055,542657.5816,45,Forests,1012,0,0,1838.614559,0,1.034158,6.354,0,21.897,4.361,3.039,0,0,64.349,0,0,0.966875498,-0.314691449,-0.518872811,0.966875498,-0.295905601,1.00708444,0.997885921,0.6708221,-0.434949005,-0.434991409
0,2010,0, ,544881.3415,522269.388,40,Open,848,0,34.296888,6214.353764,0,0.547536,0,0,0,0,0,76.305,0,0,23.695,0,0.045045591,0.710459039,-0.536387379,0.045045591,-0.622584975,-1.193795503,0.508957391,0.103843422,1.163721933,-0.343196264
0,2016,0, ,616609.7591,466718.1477,33,Forests,1253,0,0,8449.136196,0,0.689185,0,0,0,0,0,0,45.552,54.448,0,0,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-0.864384321,-0.252355147,1.516693181,3.772709767,-0.434991409
0,2011,0, ,566568.7253,516563.8606,54,Art_surfaces,730,302,95.079146,6.201281,4,1.332983,0,0,0,0,0.177,16.135,40.54,22.407,0,0,-1.145078015,0.87279951,1.670448102,-1.145078015,-0.622584975,0.361529512,2.1199626,-0.437521318,-1.086341317,-0.251401118
0,2010,0, ,544639.6642,551561.7536,36,Forests,1629,0,82.172076,7344.971067,0,0.257425,0,0,0,0,0,0,92.853,0,0,7.147,-0.938698195,1.179442872,-0.536387379,-0.938698195,-0.622584975,-1.310790837,0.70333408,2.85856431,2.157449856,-0.434991409
0,2016,0, ,532263.9824,560346.9946,58,Forests,1216,0,0,3496.793228,0,1.262209,0,0,0,0,0,33.956,14.649,42.839,1.555,7.001,-0.814870313,1.125329267,-0.536387379,-0.814870313,-0.622584975,0.401214306,0.615530091,1.519526594,0.760170137,-0.434991409
0,2009,0, ,618282.8485,472056.3958,31,Forests,1290,0,0,10086.1172,0,0.684474,0,0,0,0,0,0,56.576,43.424,0,0,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-1.104799871,-0.165871516,1.580403832,3.369500332,-0.434991409
0,2012,0, ,582331.5121,540027.096,18,Hetero_ag,1093,3,46.552281,24.152411,0,1.181038,0,0,0,0,13.48,0,42.797,6.624,37.099,0,0.822409508,0.217424867,-0.536387379,0.822409508,-0.622584975,0.141215851,-0.560204906,0.902513331,1.487381745,-0.30517347
