damage,year,month,targetspp,point_x,point_y,bear_abund,landcover_2,altitude,human_population,dist_to_forest,dist_to_town,livestock_killed,shannondivindex,prop_arable,prop_orchards,prop_pasture,prop_ag_mo,prop_seminatural,prop_deciduous,prop_coniferous,prop_mixedforest,prop_grassland,prop_for_regen,openhab_10k,forest_10k,urban_10k,heteroag_10k,ag_10k,shdi_10k,s.bear_abund,s.altitude,s.dist_to_town,s.dist_to_forest
1,2010,4,bovine,640435,469505,26,Open,548,33,4.135214,394.447848,1,0.894517,0,0,8.934,0,0,58.546,0,32.521,0,0,-0.31267944,0.668370775,-0.536387379,-0.31267944,-0.622584975,0.01621464,-0.182853082,-0.928739332,0.118012008,-0.434991409
1,2011,6,bovine,520209,548278,31,Open,922,0,363.408069,3133.331157,1,0.877413,0,0,64.342,3.347,0,28.612,0,3.699,0,0,1.833670648,-0.08320591,-0.536387379,1.833670648,-0.622584975,0.188807507,0.395761332,0.353625802,0.522596345,-0.067810827
1,2011,9,bovine,529900,558114,58,Hetero_ag,987,7,174.725028,1833.922065,1,1.216537,0,0,0,0,6.663,21.536,2.997,13.669,55.136,0,1.159496555,-0.356779713,-0.536387379,1.159496555,-0.622584975,1.105316002,0.615530091,0.539954505,0.11434739,-0.17535553
1,2011,8,bovine,540480,508502,38,Open,597,0,267.727807,1508.294833,4,0.978597,4.286,0,53.025,0,4.502,38.187,0,0,0,0,1.916222586,-0.798706744,-0.536387379,1.916222586,0.034662794,0.339901878,0.660135952,-0.763781808,-0.466646879,-0.104019317
1,2011,8,bovine,552811,506867,32,Forests,568,0,0,1978.505136,1,1.116048,33.502,0,12.3,0,0.431,50.063,0,0,3.704,0,-0.677283766,-0.927977871,-0.536387379,-0.677283766,1.62139115,0.04025348,0.51830898,-0.890989434,-0.345422002,-0.434991409
1,2011,9,bovine,554039,558565,36,Open,750,0,1776.029895,2686.118703,2,0.582851,1.053,0,81.199,0,15.916,0,0,0,0,1.833,2.49408615,-1.571327421,-0.536387379,2.49408615,0.520792819,-0.08593807,0.70333408,-0.259297761,-0.056705306,0.299369756
1,2011,9,bovine,554039,558565,36,Open,750,0,1776.029895,2686.118703,2,0.582851,1.053,0,81.199,0,15.916,0,0,0,0,1.833,2.49408615,-1.571327421,-0.536387379,2.49408615,0.520792819,-0.08593807,0.70333408,-0.259297761,-0.056705306,0.299369756
1,2011,10,bovine,552883,515542,56,Ag_land,664,0,52.574659,1488.308576,2,0.983147,67.867,0,0,0,8.313,16.606,0.818,0,0,0,-0.037506347,-0.392855392,-0.483843679,-0.037506347,0.388565405,0.778069906,0.681362978,-0.544111798,-0.588305252,-0.434991409
1,2011,9,bovine,553279,491342,35,Open,966,0,125.464407,2843.379036,1,0.970412,0,0,19.25,0,0,66.135,0,5.941,0,8.674,-0.037506347,0.78561669,-0.536387379,-0.037506347,-0.622584975,-0.805646006,0.727792576,0.515318233,0.799971717,-0.30517347
1,2011,5,bovine,556254,564658,22,Open,904,0,476.259966,2684.479061,1,1.480305,10.747,0,37.201,0,20.976,0,22.616,0,0,8.46,1.448428337,-1.156457161,-0.536387379,1.448428337,0.439122913,0.935797861,-0.207785738,0.300128253,-0.127627199,-0.343196264
1,2011,5,bovine,555558,507385,25,Open,671,0,64.635393,2358.61106,14,0.855626,2.533,0,42.883,0,0,53.077,0,0,1.507,0,0.395891327,-0.359786005,-0.536387379,0.395891327,0.155223031,0.775552797,-0.250290713,-0.566354346,-0.248898293,-0.343196264
1,2011,9,bovine,557274,510223,56,Open,608,0,146.42555,2394.819172,2,0.863668,0,0,14.653,0,0,66.781,0,0,18.566,0,0.437167296,0.052077931,-0.536387379,0.437167296,-0.054785156,0.29616734,0.681362978,-0.782914271,-0.251156561,-0.251401118
1,2011,9,bovine,557165,511109,56,Open,669,0,98.767055,2192.404416,2,0.863668,0,0,14.653,0,0,66.781,0,0,18.566,0,1.104461995,-0.09523108,-0.536387379,1.104461995,-0.128676906,0.223232496,0.681362978,-0.543456268,-0.302482948,-0.30517347
1,2011,8,bovine,565366,562860,32,Open,1026,0,103.095481,3047.670135,4,0.608629,0,0,0,0,0,0,71.894,0,27.848,0.258,0.609150368,0.4789735,-0.536387379,0.609150368,-0.622584975,-0.426380551,0.51830898,0.728899697,0.262502336,-0.343196264
