Damage,Year,Month,Targetspp,POINT_X,POINT_Y,Bear_abund,Landcover_code,Altitude,Human_population,Dist_to_forest,Dist_to_town,Livestock_killed,ShannonDivIndex,prop_arable,prop_orchards,prop_pasture,prop_ag_mosaic,prop_seminatural,prop_deciduous,prop_coniferous,prop_mixedforest,prop_grassland,prop_for_regen
0,2013,0,,626331.1152,483253.6246,25,311,995,0,0,2437.088763,0,0.812746,0,0,0,0,2.153,29.68,2.536,65.631,0,0
0,2009,0,,626487.6497,471862.5318,33,321,1299,0,37.516138,4643.397298,0,0.800954,0,0,0,0,0,0,26.621,66.796,6.583,0
0,2015,0,,626669.926,483709.3397,10,311,865,0,0,1990.720774,0,0.872784,0,0,0,0,0,46.761,47.514,5.726,0,0
0,2013,0,,626706.4622,499979.5359,32,312,612,1,0,652.252135,0,0.967968,0,0,1.077,0,0,9.786,27.951,60.562,0,0
1,2012,8,bovine,627209,479410,25,243,569,57,46.134126,377.323617,6,1.440075,0,0,10.831,0,4.292,5.293,15.493,50.232,0,13.859
0,2013,0,,626868.7899,474305.6792,25,313,990,0,0,2174.468189,0,0.376663,0,0,0,0,0,0,12.494,87.506,0,0
1,2010,11,bovine,627254,480746,25,311,597,89,0,170.107734,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0
1,2010,10,bovine,627681,480462,25,242,579,247,15.368248,240.96692,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0
0,2015,0,,627312.7188,499042.003,32,231,590,0,2.107079,1178.819025,0,1.102061,0,0,39.864,0,0,38.486,20.774,0.876,0,0
0,2012,0,,627328.9537,492280.4622,49,311,677,0,0,1643.358053,0,0.851277,0,0,8.23,0,1.761,69.76,20.249,0,0,0
0,2009,0,,627375.3795,510686.618,0,311,543,0,0,1933.960338,0,0.687187,0,0,0,0,0,55.454,0,44.546,0,0
0,2016,0,,627414.3123,495881.2815,30,311,839,0,0,3348.181142,0,0.674986,0,0,40.5,0,0,59.5,0,0,0,0
0,2016,0,,627618.3611,475200.4351,25,313,951,0,0,1225.857109,0,0.012616,0,0,0,0,0,0.034,0,99.842,0,0.125
1,2010,10,bovine,627681,480462,25,242,579,247,15.368248,240.96692,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0
1,2010,11,bovine,627681,480462,25,242,579,247,15.368248,240.96692,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0
1,2011,12,ovine,627880,489503,49,243,540,7,98.560158,289.984783,1,1.35889,0,0,51.167,2.019,9.841,21.912,10.846,0,0,0.035
0,2015,0,,627771.4239,459887.7562,0,312,1147,0,0,4759.30019,0,0.886516,0,0,0,0,0,0,43.556,49.939,6.505,0
0,2012,0,,627781.5035,491650.1308,49,311,612,0,0,943.601258,0,1.463958,0,0,33.717,0,16.809,23.663,22.058,0,0,0
0,2009,0,,627811.9363,489176.4609,10,311,499,7,0,108.642129,1,1.35889,0,0,51.167,2.019,9.841,21.912,10.846,0,0,0.035
1,2009,7,bovine,628174,479385,25,313,666,0,0,695.869727,6,1.440075,0,0,10.831,0,4.292,5.293,15.493,50.232,0,13.859
0,2012,0,,627994.7725,465949.7359,15,312,772,0,0,2887.553081,0,0.964615,0,0,0,0,0,57.78,15.54,26.593,0,0.087
0,2012,0,,628004.4032,503008.0187,32,312,571,0,0,1434.86842,0,1.186475,0,0,36.219,0,0,15.835,42.27,5.675,0,0
0,2013,0,,628106.8714,497577.3117,32,311,645,0,0,2692.976033,0,0.674986,0,0,40.5,0,0,59.5,0,0,0,0
1,2009,8,bovine,628180,479374,25,313,666,0,0,707.052445,6,1.440075,0,0,10.831,0,4.292,5.293,15.493,50.232,0,13.859
1,2014,7,alte,628183,480426,25,242,570,247,354.297591,21.831368,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0
1,2009,6,bovine,628186,479394,25,313,666,0,0,687.309837,6,1.440075,0,0,10.831,0,4.292,5.293,15.493,50.232,0,13.859
0,2009,0,,628184.2431,470430.0356,33,313,1109,0,0,3184.095941,0,0.540647,0,0,0,0,0,0,0.641,79.146,20.213,0
1,2009,7,bovine,628186,479385,25,313,666,0,0,696.300793,6,1.440075,0,0,10.831,0,4.292,5.293,15.493,50.232,0,13.859
1,2012,9,ovine,628246,471750,33,321,1219,0,187.710629,2950.687987,1,1.090157,0,0,0,0,0,1.818,6.035,61.636,9.274,21.237
1,2013,5,bovine,628541,479273,25,231,676,0,150.694248,891.279437,6,1.440075,0,0,10.831,0,4.292,5.293,15.493,50.232,0,13.859
0,2013,0,,628311.127,477525.2885,25,313,882,0,0,877.823931,0,0.031514,0,0,0.501,0,0,0,0,99.499,0,0
0,2009,0,,628420.0645,469598.8265,33,312,1008,0,0,2484.10336,0,0.744061,0,0,0,0,0,12.572,12.903,74.524,0,0
1,2009,8,bovine,628620,480161,25,313,505,247,0,89.219829,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0
0,2009,0,,628580.2023,475591.3445,25,313,1073,0,0,1174.870996,0,0.012616,0,0,0,0,0,0.034,0,99.842,0,0.125
1,2014,7,alte,629437,480360,25,112,491,302,4.192071,71.934267,1,1.649349,0,0,20.647,1.867,16.251,24.893,0,22.797,0,0
0,2009,0,,628631.9171,479732.8438,25,313,600,302,0,511.685346,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0
0,2012,0,,628769.2889,486047.2222,10,231,647,0,1228.542855,1123.343813,0,0.950364,0,0,57.446,0,0,12.026,0.26,0,0,30.268
0,2009,0,,628930.5171,490617.6837,10,312,551,189,0,127.025017,1,1.345407,3.793,0,0.533,46.215,0.309,5.189,20.74,0,0,0
0,2013,0,,629035.8006,475861.7627,15,231,1003,0,22.187573,1357.846287,0,1.133067,0,0,36.803,0,0.359,37.856,0,24.315,0.667,0
0,2012,0,,629073.385,460922.1941,23,313,946,0,0,4188.268241,0,0.122177,0,0,0,0,0,0,2.645,97.355,0,0
0,2012,0,,629191.3675,479505.8061,25,313,570,0,0,550.38226,1,1.180317,0,0,18.495,0,34.328,42.756,0,4.42,0,0
0,2015,0,,629309.7819,463808.9191,15,313,1047,0,0,3910.18753,0,0.462481,0,0,0,0,0,0,1.06,84.919,0,14.02
0,2009,0,,629329.5295,479908.7837,25,311,574,302,0,222.102073,1,1.649349,0,0,20.647,1.867,16.251,24.893,0,22.797,0,0
0,2013,0,,629426.6552,464891.7451,15,313,1129,0,0,2847.096591,0,0.462481,0,0,0,0,0,0,1.06,84.919,0,14.02
1,2011,12,ovine,629438,490482,10,112,475,189,68.94492,0,1,1.345407,3.793,0,0.533,46.215,0.309,5.189,20.74,0,0,0
1,2011,12,ovine,629533,492900,30,112,518,473,331.369149,0,1,1.683917,22.831,0,10.79,0,21.279,6.002,12.008,0,0,0
0,2012,0,,629475.7928,498500.0225,32,311,611,0,0,1907.314402,0,0.900653,0,0,59.977,0,0,29.789,10.235,0,0,0
0,2013,0,,629480.5241,501876.4953,32,112,497,412,650.620802,0,0,1.19917,0,0,61.159,0,13.22,12.339,0.629,8.602,0,0
1,2008,8,bovine,629573,479238,25,243,636,0,308.959163,924.056103,1,1.180317,0,0,18.495,0,34.328,42.756,0,4.42,0,0
0,2013,0,,629536.5644,474032.7059,15,311,859,0,0,2511.248505,0,1.067513,0,0,0,0,0,34.616,0,42.636,22.748,0
1,2010,7,ovine,631098,494625,10,231,525,165,542.128879,265.944511,1,1.652465,0,0,29.636,8.327,9.909,0,18.612,0,0,7.379
0,2013,0,,629581.2734,508315.2599,32,313,510,0,0,4299.516697,0,0.911093,0,0,0,0,0,60.411,0,27.95,11.639,0
0,2012,0,,629768.3252,506136.0321,32,313,623,0,0,4113.581147,1,0.83603,0,0,0,0,0.06,27.433,0,64.89,0,7.618
0,2009,0,,629775.1747,489119.6715,10,242,529,251,770.200078,235.544586,0,1.134094,0,0,3.962,58.77,6.676,0,1.77,0,0,2.422
0,2013,0,,629902.0088,464975.7178,15,313,1148,0,0,2631.826072,0,0.462481,0,0,0,0,0,0,1.06,84.919,0,14.02
0,2012,0,,630327.3865,479388.557,25,243,736,12,69.416746,1274.767288,1,1.180317,0,0,18.495,0,34.328,42.756,0,4.42,0,0
0,2013,0,,630393.912,461638.9708,23,313,1118,0,0,3138.522462,0,0.122177,0,0,0,0,0,0,2.645,97.355,0,0
0,2015,0,,630556.1836,468283.5173,15,112,660,265,295.164053,1.707092,0,1.652504,0,0,42.663,0,3.83,0.639,13.63,18.143,0,10.092
0,2012,0,,630745.7666,490709.0741,10,242,556,0,352.150481,911.418577,1,1.345407,3.793,0,0.533,46.215,0.309,5.189,20.74,0,0,0
0,2012,0,,630811.3184,465308.1286,15,312,1016,0,0,2229.255823,0,0.462481,0,0,0,0,0,0,1.06,84.919,0,14.02
0,2013,0,,630844.9087,465911.8856,15,312,944,0,0,1635.576839,0,1.116373,0,0,0,0,6.888,1.209,36.538,50.86,0,3.179
1,2010,7,ovine,631910,496361,10,231,580,0,143.05097,1022.000163,1,0.528507,0,0,85.946,4.99,0,0.254,0,8.298,0,0.513
0,2015,0,,631150.3595,494022.1471,10,243,442,3,169.819385,802.360617,1,1.652465,0,0,29.636,8.327,9.909,0,18.612,0,0,7.379
0,2013,0,,631387.4205,492246.3982,10,511,422,0,77.936012,1128.926392,0,1.700754,28.404,0,6.019,0,29.639,0,14.822,0,0,0
0,2015,0,,631489.25,485800.2118,10,112,446,221,220.525918,57.438742,0,1.256201,0,0,16.966,2.633,53.571,17.688,0,0,0,0
0,2015,0,,631547.7856,460287.407,23,313,1050,0,0,1874.932196,0,0.649373,0,0,0,0,0,0,35.315,64.685,0,0
0,2013,0,,631580.4522,511307.5119,0,321,492,0,35.551012,4250.248489,0,0.831556,0,0,0,0,0,64.17,0,7.153,28.677,0
0,2016,0,,631587.0304,474046.3331,15,311,725,0,0,1882.150304,0,0.91411,0,0,12.095,0,1.25,65.668,0,0,20.987,0
0,2012,0,,631637.4205,506893.9755,32,313,546,0,0,2292.38872,0,0.701001,0,0,7.945,0,0,0,0,80.602,4.774,6.679
0,2009,0,,631678.6255,495972.4239,10,242,527,3,511.047386,642.316267,1,0.528507,0,0,85.946,4.99,0,0.254,0,8.298,0,0.513
0,2013,0,,631730.1828,499465.7355,32,311,670,0,0,1969.623516,0,0.818768,0,0,66.774,0,0,25.26,0,7.966,0,0
0,2013,0,,631865.2603,458126.7502,23,312,757,64,0,323.839012,2,1.292576,0,0,14.756,0,0,8.65,49.626,23.811,0,0
0,2015,0,,631890.0308,513055.6774,0,311,408,0,0,4024.595258,0,0.922659,0,0,0,0,0,27.651,0,59.846,0,12.502
1,2011,8,ovine,631916,472390,15,242,660,69,99.349764,640.647041,2,0.852306,0,0,5.929,36.292,0,57.779,0,0,0,0
1,2011,8,ovine,632102,472556,15,242,651,69,110.823202,875.938216,2,0.852306,0,0,5.929,36.292,0,57.779,0,0,0,0
0,2016,0,,631969.9112,500780.3001,32,231,742,0,66.256926,1717.945152,0,1.084178,0,0,40.144,0,0,33.513,0,26.343,0,0
0,2009,0,,631974.172,509501.3809,21,311,634,0,0,2645.420203,0,0.744504,0,0,0,0,0.359,54.963,0,0.684,43.994,0
0,2009,0,,631999.9603,466102.0372,15,312,893,8,0,2015.887509,0,1.183237,0,0,5.469,0.672,24.41,0,52.11,17.296,0,0.042
0,2015,0,,632074.3125,487181.4851,10,243,455,0,285.913989,925.196537,0,1.256201,0,0,16.966,2.633,53.571,17.688,0,0,0,0
1,2012,6,alte,632237,457926,23,231,828,64,61.882959,0,2,1.292576,0,0,14.756,0,0,8.65,49.626,23.811,0,0
1,2012,8,ovine,632749,458471,23,231,909,239,7.497314,110.873196,2,1.292576,0,0,14.756,0,0,8.65,49.626,23.811,0,0
0,2009,0,,632244.3501,461041.4911,23,312,1175,1,0,1211.387273,0,0.649373,0,0,0,0,0,0,35.315,64.685,0,0
0,2015,0,,632359.6292,493245.6184,10,211,448,6,545.396419,263.840923,0,1.700754,28.404,0,6.019,0,29.639,0,14.822,0,0,0
0,2012,0,,632482.8945,503938.8095,21,313,629,0,0,2372.320286,0,0.963565,0,0,17.457,0,0,6.026,2.999,69.416,0,4.102
0,2009,0,,632490.8496,473178.919,15,242,668,13,79.301615,1189.17102,2,0.852306,0,0,5.929,36.292,0,57.779,0,0,0,0
0,2009,0,,632510.079,472107.7711,15,231,666,4,5.07192,1019.234566,2,0.852306,0,0,5.929,36.292,0,57.779,0,0,0,0
0,2015,0,,632672.2942,463285.4251,26,313,1163,0,0,2269.286203,0,0.235942,0,0,0,0,0,0,0,93.67,6.33,0
0,2009,0,,632682.4501,473957.6769,15,311,585,19,0,1030.925677,0,0.91411,0,0,12.095,0,1.25,65.668,0,0,20.987,0
1,2010,7,ovine,632884,497013,10,313,703,0,0,1970.654124,1,0.681016,0,0,76.07,0,0,18.284,0,5.646,0,0
0,2013,0,,632794.892,471792.8853,15,231,685,4,160.404541,1211.05397,2,0.852306,0,0,5.929,36.292,0,57.779,0,0,0,0
0,2009,0,,632809.3146,483086.0355,25,231,579,0,225.410263,737.269027,0,0.934571,0,0,59.552,0,7.358,31.358,0,0,0,0
1,2012,8,alte,632994,458282,23,231,855,239,241.714311,0,1,0.662694,0,0,81.089,0,6.692,0.539,0.943,0,0,0
1,2011,8,ovine,634429,473897,15,243,548,84,345.960712,0,4,1.306959,0,0,29.922,0,31.291,32.369,0,0,0,0
0,2013,0,,633045.6319,463015.1136,23,313,1117,0,0,1828.936012,0,1.161493,0,0,12.33,0,0,0,47.8,32.952,0,6.917
0,2013,0,,633103.9724,473058.8449,15,311,605,13,0,707.743324,1,1.015939,0,0,40.859,0,9.958,47.554,1.629,0,0,0
0,2012,0,,633178.6806,498831.0973,10,231,669,0,77.950508,3516.998647,0,0.986343,0,0,15.584,0,0,30.751,0,53.665,0,0
0,2009,0,,633287.9096,484901.9793,10,231,407,0,31.801707,1349.866752,0,1.0484,0,0,56.751,0,5.383,29.346,0,0,0,8.52
0,2013,0,,633323.6983,486405.6997,10,243,439,302,416.958224,0,0,1.675829,0,0,17.875,7.175,32.09,20.564,0,0,0,10.796
0,2013,0,,633548.6915,474053.5946,15,243,671,19,110.280643,313.120534,4,1.306959,0,0,29.922,0,31.291,32.369,0,0,0,0
0,2012,0,,633647.4527,511092.3652,21,311,537,0,0,3258.007034,0,1.141834,0,0,0,0,0,51.757,0,12.656,28.919,6.668
0,2013,0,,633649.381,464538.9683,26,313,958,0,0,1964.293563,0,0.326939,0,0,3.292,0,0,0,0,92.201,0,4.507
0,2012,0,,633989.3526,478283.7695,15,242,559,47,230.124679,617.361988,0,1.212306,0,0,15.437,34.015,0.015,44.801,0,0,0,0
0,2012,0,,634047.447,486347.9189,10,112,410,207,316.084881,0,0,1.675829,0,0,17.875,7.175,32.09,20.564,0,0,0,10.796
0,2009,0,,634067.6554,502533.0954,10,311,598,0,0,2726.345927,0,1.013503,0,0,33.957,0,0,49.407,0,16.636,0,0
0,2015,0,,634340.7589,457040.2784,23,311,609,6,0,810.196304,0,1.300344,0,0,52.31,8.978,5.698,26.974,3.486,0,0,0
0,2009,0,,634351.9517,492569.3192,10,211,402,125,334.182054,916.1536,0,1.515594,46.341,0,17.159,0,1.187,0,14.758,0,0,0
1,2011,7,ovine,634582,472980,15,311,624,36,0,127.555279,1,1.015939,0,0,40.859,0,9.958,47.554,1.629,0,0,0
0,2013,0,,634469.2398,496859.3596,10,231,773,0,285.988649,2774.822614,1,0.681016,0,0,76.07,0,0,18.284,0,5.646,0,0
0,2009,0,,634510.6312,493910.1245,10,312,575,0,0,1872.345372,0,1.207387,0,0,46.043,0,6.521,18.789,28.647,0,0,0
1,2009,9,ovine,634696,479915,15,231,433,0,44.32283,1744.473483,1,0.840368,0,0,59.964,0,5.89,34.146,0,0,0,0
1,2011,7,ovine,634697,474039,15,243,544,76,268.662196,248.636296,4,1.306959,0,0,29.922,0,31.291,32.369,0,0,0,0
1,2011,7,ovine,634797,474526,15,231,610,3,94.786012,477.570167,4,1.306959,0,0,29.922,0,31.291,32.369,0,0,0,0
1,2012,9,ovine,634798,474526,15,231,610,3,93.800387,478.373509,4,1.306959,0,0,29.922,0,31.291,32.369,0,0,0,0
1,2011,7,ovine,634998,473560,15,311,540,76,0,419.46563,3,1.510993,0,0,19.877,32.067,0,28.458,0,0,0,0
0,2015,0,,634955.0489,490193.4842,10,243,456,0,1291.945139,715.526382,0,1.749592,25.296,0,2.17,0,17.878,0,24.541,2.635,0,0
1,2012,9,ovine,635640,471837,15,242,582,67,68.336739,816.228669,3,1.510993,0,0,19.877,32.067,0,28.458,0,0,0,0
0,2015,0,,635083.4928,459949.2104,23,231,635,20,283.854805,310.867815,0,1.610463,0,0,36.759,0,15.1,7.394,23.09,10.302,0,7.355
0,2013,0,,635163.0611,461134.8838,23,231,722,53,247.292393,564.713793,0,1.610463,0,0,36.759,0,15.1,7.394,23.09,10.302,0,7.355
0,2015,0,,635178.4705,452169.3731,0,242,776,18,141.827727,0,0,0.624546,0,0,0,15.194,0,79.497,0,0,0,0
0,2016,0,,635315.3658,491162.9909,10,243,373,651,675.664408,21.109721,0,1.749592,25.296,0,2.17,0,17.878,0,24.541,2.635,0,0
0,2009,0,,635362.3894,454343.961,23,311,632,0,0,864.596711,0,1.491857,0,0,6.808,5.648,14.382,53.266,4.767,0,0,0
0,2012,0,,635432.3537,510916.624,21,313,523,0,0,3092.212858,2,0.564448,0,0,0,0,0,0.351,0,82.761,3.611,13.276
0,2012,0,,635473.2136,478317.8788,15,311,573,0,0,855.277333,0,1.269498,0,0,39.759,10.266,2.386,41.236,0,0,0,0
0,2015,0,,635526.808,463805.129,26,313,780,1,0,7.657161,0,0.483384,0,0,0,0,9.061,4.51,0,86.429,0,0
1,2016,4,bovine,635675.6109,509880.4957,21,313,514,0,0,2220.757904,2,0.564448,0,0,0,0,0,0.351,0,82.761,3.611,13.276
1,2016,5,bovine,635675.6109,509880.4957,21,313,514,0,0,2220.757904,2,0.564448,0,0,0,0,0,0.351,0,82.761,3.611,13.276
1,2015,7,bovine,635930,457691,23,312,665,132,0,427.555774,1,1.191834,0,0,46.064,0,29.777,19.984,3.426,0,0,0
1,2011,12,ovine,636343.14,489528.31,10,211,406,0,158.203736,1088.121474,1,1.471619,4.257,0,19.784,10.421,50.387,0,0,5.23,0,0
0,2009,0,,636108.3594,473772.6183,15,112,525,289,539.182882,98.888379,0,1.855667,0,0,7.818,11.738,21.392,13.45,0,26.032,0,0
0,2012,0,,636115.5059,483940.7416,25,311,390,0,0,1788.191381,0,1.055151,0,0,50.846,0,5.154,36.733,0,0,0,7.266
0,2012,0,,636126.1522,481213.4219,25,231,434,1,235.378218,63.720427,0,1.001076,0,0,38.666,0.85,0,49.336,0,0,0,0
0,2016,0,,636317.2164,472953.3027,15,311,513,76,0,323.730231,3,1.510993,0,0,19.877,32.067,0,28.458,0,0,0,0
1,2011,7,ovine,636749,472948,15,222,474,118,151.965079,0,3,1.510993,0,0,19.877,32.067,0,28.458,0,0,0,0
0,2012,0,,636458.6565,452028.2101,0,311,772,0,0,995.425286,0,0.624546,0,0,0,15.194,0,79.497,0,0,0,0
0,2013,0,,636471.7515,468576.334,26,311,572,0,0,1670.407077,0,1.19281,0,0,32.062,3.493,0,42.178,0,22.048,0,0
0,2016,0,,636477.7181,490522.6189,10,312,496,115,0,450.759542,0,1.749592,25.296,0,2.17,0,17.878,0,24.541,2.635,0,0
0,2016,0,,636647.8823,486954.5322,10,231,360,120,436.017546,60.986783,0,1.310964,0,0,29.742,2.403,49.396,0,0,0,0,7.519
1,2011,11,ovine,637624,489387,10,231,565,0,19.317895,1482.204414,1,1.34168,0,0,31.154,0,0,35.311,20.313,12.776,0,0
0,2015,0,,636993.243,502661.9817,21,231,406,0,5.778072,893.606642,0,1.819713,22.703,0,19.215,5.533,15.087,22.419,0,5.842,0,0
0,2009,0,,636996.4653,504204.1454,21,112,401,331,343.731521,0,0,1.406287,4.753,0,24.366,0.237,30.105,34.396,0,0,0,0.058
0,2015,0,,637076.8969,470511.6526,26,311,619,0,0,855.712343,0,0.856837,0,0,1.491,0.29,0,76.177,11.257,1.794,0,7.791
0,2013,0,,637152.6661,450760.5566,0,311,697,0,0,153.153724,0,0.611225,0,0,22.416,1.554,0.034,75.996,0,0,0,0
0,2012,0,,637223.2534,461477.5359,23,313,615,4,0,1593.631141,0,0.535299,0,0,6.943,0,1.445,86.09,0,5.522,0,0
0,2013,0,,637262.1415,480158.1924,15,231,485,6,124.05072,774.074785,0,1.752914,0,0,27.976,11.208,4.263,27.219,0,0,0,0
0,2012,0,,637306.8021,494876.207,10,231,659,0,186.476997,2079.760814,0,0.855373,0,0,37.951,3.05,1.501,57.498,0,0,0,0
0,2013,0,,637430.4358,477092.0201,15,312,423,18,0,716.304602,0,1.426666,0,0,8.945,0,28.328,39.584,18.478,1.907,0,0
0,2013,0,,637449.2967,495886.8896,10,311,665,0,0,1927.069904,0,0.725407,0,0,28.61,1.737,0,68.822,0,0,0,0
0,2009,0,,637496.3536,513367.2701,0,313,692,0,0,5201.392094,0,0.509485,0,0,0,0,0,20.665,0,79.335,0,0
0,2013,0,,637565.7968,469286.9837,26,313,534,0,0,1798.603564,0,0.617569,0,0,1.072,0,0,24.913,0,74.015,0,0
1,2013,9,alte,638394,478315,15,311,454,77,0,551.184366,1,1.731954,0,0,18.232,12.991,12.294,29.434,0,0,0,0
0,2013,0,,637693.8067,455929.4218,23,311,549,0,0,450.842362,0,0.489134,0,0,0,0,4.937,86.295,8.768,0,0,0
0,2016,0,,637769.0025,493783.1928,10,311,664,0,0,1309.232466,0,0.855373,0,0,37.951,3.05,1.501,57.498,0,0,0,0
0,2015,0,,638104.8887,500077.9638,1,112,400,444,487.505668,0,0,1.555017,30.907,0,0,0,14.764,10.071,0,0.945,0,0
0,2013,0,,638120.2042,478511.4801,15,511,372,77,246.208935,263.497042,1,1.731954,0,0,18.232,12.991,12.294,29.434,0,0,0,0
0,2012,0,,638147.9907,500314.4702,1,222,444,0,685.537154,105.133674,0,1.555017,30.907,0,0,0,14.764,10.071,0,0.945,0,0
0,2013,0,,638190.9404,471568.4716,26,311,634,0,0,867.289981,0,0.856837,0,0,1.491,0.29,0,76.177,11.257,1.794,0,7.791
0,2012,0,,638281.3112,464648.4132,22,311,751,0,0,1770.881055,0,0.32058,0,0,0,0,0.355,90.868,0,8.777,0,0
0,2015,0,,638381.034,476677.8938,15,243,573,71,2.633408,291.348238,0,1.426666,0,0,8.945,0,28.328,39.584,18.478,1.907,0,0
1,2014,11,ovine,639551,453319,22,311,430,98,0,368.296728,1,0.771453,0,0,0,0,10.757,77.341,0,0,0,0
0,2015,0,,638438.4735,507773.6533,21,324,594,0,229.497602,2790.774973,0,0.714548,0,0,0.537,0,0,77.077,0,8.976,0,13.41
0,2015,0,,638603.3396,451725.5436,0,311,674,0,0,1213.726404,0,0.412134,0,0,0,0,0.296,88.962,0,0,0,0
0,2009,0,,638683.064,467000.8352,26,313,857,0,0,2569.54917,0,0,0,0,0,0,0,0,0,100,0,0
0,2015,0,,638873.7,509828.0923,0,311,694,0,0,4386.282594,0,0.623498,0,0,0,0,0,31.559,0,68.441,0,0
0,2015,0,,639237.1206,461013.3744,23,311,752,0,0,2429.972333,0,0,0,0,0,0,0,100,0,0,0,0
0,2015,0,,639264.9205,449977.2743,0,311,589,0,0,1722.519049,0,0.016794,0,0,0,0,0.239,99.761,0,0,0,0
0,2012,0,,639286.3023,474399.8157,15,231,738,0,34.36529,1337.383521,0,1.127914,0,0,39.489,0,0.167,40.72,0,17.612,0,0
0,2012,0,,639294.0621,480817.175,26,311,511,8,0,828.989627,0,0.939149,0,0,15.527,7.264,8.125,69.084,0,0,0,0
0,2015,0,,639368.6976,461340.278,23,311,721,0,0,2707.463705,0,0,0,0,0,0,0,100,0,0,0,0
0,2013,0,,639418.2204,500623.6298,1,311,476,0,0,825.329787,0,1.465902,19.797,0,18.936,2.59,1.068,39.585,0,0,0,0
0,2016,0,,639465.1299,457776.6227,22,311,824,0,0,2755.009136,0,0,0,0,0,0,0,100,0,0,0,0
0,2016,0,,639518.9279,478960.0313,15,311,627,2,0,339.338092,0,0.632292,0,0,26.952,0,0.923,72.125,0,0,0,0
1,2010,4,bovine,639565,471564,26,243,687,22,21.744567,906.308489,5,1.107544,0,0,5.659,0,27.05,54.671,0,12.62,0,0
0,2016,0,,639563.8075,501041.6297,1,311,454,0,0,1266.972013,0,1.465902,19.797,0,18.936,2.59,1.068,39.585,0,0,0,0
1,2010,4,bovine,640094,470795,26,311,574,4,0,0,5,1.107544,0,0,5.659,0,27.05,54.671,0,12.62,0,0
0,2013,0,,639642.2346,471195.6245,26,311,678,4,0,570.71059,5,1.107544,0,0,5.659,0,27.05,54.671,0,12.62,0,0
0,2015,0,,639661.7634,453151.9031,22,311,478,98,0,555.950225,1,0.771453,0,0,0,0,10.757,77.341,0,0,0,0
0,2009,0,,639932.3458,495301.6388,10,311,441,11,0,453.624574,0,1.538954,0,0,1.003,20.967,31.904,29.627,0,0,0,1.223
0,2016,0,,640052.3724,467417.3636,26,313,594,0,0,1572.757661,0,0.689151,0,0,0,0,0,54.467,0,45.533,0,0
1,2010,4,bovine,640096,470790,26,311,574,20,0,0,5,1.107544,0,0,5.659,0,27.05,54.671,0,12.62,0,0
1,2013,4,ovine,640181,497461,10,112,403,156,250.372181,0,1,1.453416,0,0,6.909,19.773,0,30.624,0,0,0,0
0,2012,0,,640176.2356,485676.9633,5,311,616,0,0,1411.425743,0,0.628076,0,0,32.161,0,0,67.839,0,0,0,0
1,2010,4,bovine,640435,469505,26,231,548,33,4.135214,394.447848,1,0.894517,0,0,8.934,0,0,58.546,0,32.521,0,0
0,2013,0,,640307.0163,498762.4424,1,112,339,186,188.714895,0,0,1.777445,6.739,0,4.081,5.994,1.309,24.233,0,8.525,0,0
0,2013,0,,640308.5371,466812.0596,26,311,741,0,0,2151.45423,0,0.689151,0,0,0,0,0,54.467,0,45.533,0,0
0,2009,0,,640352.6532,467935.5609,26,311,590,0,0,1027.752392,1,0.894517,0,0,8.934,0,0,58.546,0,32.521,0,0
0,2013,0,,640355.902,456488.5964,22,311,612,0,0,2381.503943,0,0,0,0,0,0,0,100,0,0,0,0
0,2013,0,,640404.9592,504261.2875,21,211,504,0,20.979881,1345.153033,0,1.01018,11.487,0,35.466,0,0.842,51.982,0,0,0.223,0
1,2010,4,bovine,640440,470159,26,311,644,33,0,565.852357,5,1.107544,0,0,5.659,0,27.05,54.671,0,12.62,0,0
1,2010,4,bovine,640603,469898,26,311,634,33,0,469.172295,5,1.107544,0,0,5.659,0,27.05,54.671,0,12.62,0,0
1,2014,11,ovine,641020,453422,22,311,531,480,0,60.973612,3,1.052996,0,0,10.634,0,20.703,61.691,0,0,0,0
0,2012,0,,640772.495,459990.5112,22,311,757,0,0,3654.272152,0,0,0,0,0,0,0,100,0,0,0,0
0,2013,0,,640848.6907,510879.5366,0,313,536,0,0,2754.129041,0,0.623498,0,0,0,0,0,31.559,0,68.441,0,0
0,2009,0,,640949.2557,477832.2918,26,243,577,24,19.021233,352.677237,0,1.401962,0,0,12.111,6.045,21.692,45.008,15.145,0,0,0
1,2014,10,ovine,641435,452755,22,243,375,480,154.808289,47.820415,3,1.052996,0,0,10.634,0,20.703,61.691,0,0,0,0
0,2015,0,,641152.9041,454506.5294,22,243,630,0,8.770371,902.893763,0,0.178521,0,0,0.003,0,4.327,95.67,0,0,0,0
0,2016,0,,641199.2842,462679.6075,22,311,603,0,0,4624.926593,0,0,0,0,0,0,0,100,0,0,0,0
0,2009,0,,641212.0876,471294.9538,26,231,491,133,7.644938,353.564975,0,1.414568,0,0,32.35,0,18.874,34.679,0,9.155,0,0
