"","Damage","Year","Month","Targetspp","POINT_X","POINT_Y","PTX","PTY","Bear_abund","Landcover_code","Altitude","Human_population","Dist_to_forest","Dist_to_town","Livestock_killed","Numberdamageperplot","ShannonDivIndex","prop_arable","prop_orchards","prop_pasture","prop_ag_mosaic","prop_seminatural","prop_deciduous","prop_coniferous","prop_mixedforest","prop_grassland","prop_for_regen","Landcover_2","Prop_natural","Prop_ag","Prop_gras","Hunting","Prop_open","Prop_forest"
"1276",0,"2013","0","",591457.3456,519721.1262,NA,NA,77,"313",1067,0,0,1225.183576,0,0,0.509889,0,0,0,0,0,0,0,79.305,20.695,0,"310",0,0,20.695,1,20.695,79.305
"1277",0,"2010","0","",534467.697,552477.8558,NA,NA,48,"324",777,1,348.967575,1045.657674,0,0,1.324983,0,0,37.127,4.982,0.378,2.047,0,24.262,0,31.204,"324",31.582,4.982,37.127,1,37.127,26.309
"1278",0,"2016","0","",602937.6582,491975.6758,NA,NA,37,"313",1098,0,0,5070.404921,0,0,1.033734,0,0,0,0,0,0,19.19,48.259,0,32.552,"310",32.552,0,0,0,0,67.449
"1279",0,"2016","0","",659722.127,448289.2541,NA,NA,0,"221",185,508,750.567301,0,0,0,1.190412,0,0,2.433,0,16.216,0.899,0,0,0,0.352,"210",16.568,0,2.433,0,2.433,0.899
"1280",0,"2014","0","",657157.8354,506554.8632,NA,NA,6,"311",337,0,0,4244.83687,0,0,0.48518,3.217,0,11.013,0,0,85.77,0,0,0,0,"310",0,3.217,11.013,1,11.013,85.77
"1281",0,"2008","0","",564105.41,485634.642,NA,NA,54,"211",536,121,4214.636925,652.479966,0,0,0.601207,71.105,0,0,0,0,0,0,0,0,0,"210",0,71.105,0,1,0,0
"1282",0,"2013","0","",559419.0098,608371.2403,NA,NA,21,"313",895,5,0,447.352925,0,0,0.943042,0,0,18.028,12.42,0,0,0.69,67.048,0,0,"310",0,12.42,18.028,1,18.028,67.738
"1283",0,"2013","0","",561025.2366,591776.6877,NA,NA,0,"321",1257,0,12.793653,1540.803924,0,0,1.088941,0,0,0,11.155,0,0,18.661,0,60.451,9.733,"231",9.733,11.155,60.451,1,60.451,18.661
"1284",0,"2014","0","",654896.5078,465714.0863,NA,NA,0,"231",504,208,561.22624,22.627809,0,0,0.560783,0,0,0.76,4.245,0,86.533,3.074,0,0,0,"231",0,4.245,0.76,1,0.76,89.607
"1285",0,"2013","0","",609829.8319,484611.516,NA,NA,28,"313",1237,0,0,10700.46127,0,0,0.686203,0,0,0,0,0,0,44.115,55.885,0,0,"310",0,0,0,1,0,100
"1286",0,"2008","0","",564163.7868,569590.2992,NA,NA,32,"313",963,0,0,973.363868,0,0,1.567109,0,0,0,0,17.69,0,10.323,22.169,25.488,24.33,"310",42.02,0,25.488,1,25.488,32.492
"1287",0,"2009","0","",657895.672,447714.8117,NA,NA,0,"311",324,96,0,339.292526,0,0,1.441194,0,0,11.914,0,3.061,48.936,0,0,0,10.012,"310",13.073,0,11.914,1,11.914,48.936
"1288",0,"2015","0","",649051.1849,488974.3627,NA,NA,5,"311",457,0,0,2634.058555,0,0,0.280027,0,0,0,0,0,91.948,0,0,8.052,0,"310",0,0,8.052,1,8.052,91.948
"1289",0,"2016","0","",616609.7591,466718.1477,NA,NA,33,"313",1253,0,0,8449.136196,0,0,0.689185,0,0,0,0,0,0,45.552,54.448,0,0,"310",0,0,0,0,0,100
"1290",0,"2016","0","",550446.4866,518950.9225,NA,NA,56,"311",662,0,0,2266.833062,0,0,1.14533,1.189,0,0,0,0.096,36.351,0,0,36.353,26.012,"310",26.108,1.189,36.353,0,36.353,36.351
"1291",0,"2009","0","",617228.2777,467187.6093,NA,NA,33,"312",1195,0,0,8871.243942,0,0,0.624889,0,0,0,0,0,0,31.739,68.261,0,0,"310",0,0,0,1,0,100
"1292",0,"2014","0","",548802.5509,496785.4177,NA,NA,35,"311",673,1,0,504.330318,1,2,1.267996,30.914,0,11.716,0,0,44.419,0.751,0,0,0,"310",0,30.914,11.716,1,11.716,45.17
"1293",0,"2009","0","",590552.5197,468533.7019,NA,NA,69,"313",985,0,0,4565.24429,0,0,0.882562,0,0,0,0,0,5.641,45.568,48.607,0,0.184,"310",0.184,0,0,1,0,99.816
"1294",0,"2010","0","",540881.7248,540910.009,NA,NA,45,"211",911,0,712.965779,607.908388,0,0,1.069176,66.815,0,9.886,4.377,2.053,0,0,1.651,0,0,"210",2.053,71.192,9.886,1,9.886,1.651
"1295",0,"2012","0","",631637.4205,506893.9755,NA,NA,32,"313",546,0,0,2292.38872,0,0,0.701001,0,0,7.945,0,0,0,0,80.602,4.774,6.679,"310",6.679,0,12.719,1,12.719,80.602
"1296",0,"2014","0","",531687.1234,543639.4183,NA,NA,42,"312",804,0,0,789.930557,0,0,1.298128,0,0,2.202,0,0,40.152,35.473,0,8.199,13.975,"310",13.975,0,10.401,1,10.401,75.625
"1297",0,"2015","0","",586207.8816,509616.7661,NA,NA,37,"211",637,0,1005.884215,360.904631,0,0,0.688656,71.287,0,26.142,0,0,2.52,0,0,0,0,"210",0,71.287,26.142,1,26.142,2.52
"1298",0,"2012","0","",579768.4825,499840.5368,NA,NA,53,"243",620,0,715.519388,172.620572,3,3,1.107895,60.766,0,0.959,0.658,24.079,2.084,0,0,0,0,"240",24.079,61.424,0.959,1,0.959,2.084
"1299",0,"2012","0","",511270.8875,520698.5793,NA,NA,30,"311",561,0,0,1368.792939,0,0,1.180545,36.239,0,38.012,0,0.026,22.675,0,0,0,3.049,"310",3.075,36.239,38.012,1,38.012,22.675
"1300",0,"2009","0","",615084.2494,491974.4146,NA,NA,49,"313",1109,0,0,2993.405363,0,0,0.588663,0,0,0,0,0,0,27.551,72.449,0,0,"310",0,0,0,1,0,100
"1301",0,"2012","0","",619870.4857,496102.2304,NA,NA,28,"311",695,8,0,1921.671015,1,1,1.242366,0,0,31.184,1.496,19.395,43.615,4.302,0.008,0,0,"310",19.395,1.496,31.184,1,31.184,47.925
"1302",0,"2015","0","",653589.6705,464294.3021,NA,NA,0,"231",319,12,1334.797315,682.600151,0,0,1.026005,0,0,38.957,44.711,0.042,0,0,0,0,0,"231",0.042,44.711,38.957,1,38.957,0
"1303",0,"2010","0","",541884.1904,527212.5084,NA,NA,40,"243",710,0,161.990304,3595.757092,1,2,1.032263,0,0,19.37,0,31.79,48.84,0,0,0,0,"240",31.79,0,19.37,1,19.37,48.84
"1304",0,"2013","0","",572357.0128,489602.4095,NA,NA,48,"313",615,0,0,1320.601211,0,0,1.472766,0,0,19.998,0,10.787,47.257,0,11.554,0,0,"310",10.787,0,19.998,1,19.998,58.811
"1305",0,"2009","0","",523265.2837,560621.1736,NA,NA,58,"313",928,0,0,2779.712895,0,0,1.118711,0,0,0,0,0,0,27.974,54.212,8.327,9.488,"310",9.488,0,8.327,1,8.327,82.186
"1306",0,"2012","0","",615257.4738,467913.2756,NA,NA,33,"312",1452,0,0,9863.106247,0,0,0.689926,0,0,0,0,0,0,45.989,54.011,0,0,"310",0,0,0,1,0,100
"1307",0,"2014","0","",561894.5029,608643.506,NA,NA,21,"242",610,86,258.900842,59.675322,0,0,1.666553,0,0,0,22.905,24.133,6.131,14.709,25.441,0,0.068,"240",24.201,22.905,0,1,0,46.281
"1308",0,"2012","0","",620493.6955,467304.1131,NA,NA,33,"313",1137,0,0,9437.909871,0,0,1.001122,0,0,0,0,0,0,16.913,64.089,0,14.834,"310",14.834,0,0,1,0,81.002
"1309",0,"2012","0","",518606.2567,618704.8722,NA,NA,28,"321",1601,0,117.497528,11105.10655,0,0,0.692851,0,0,0,0,0,0,51.217,0,48.783,0,"231",0,0,48.783,1,48.783,51.217
"1310",0,"2011","0","",564103.121,562062.5187,NA,NA,32,"324",910,0,174.181747,2767.460555,1,1,1.40668,10.213,0,21.594,0,0.049,0,46.373,0,11.35,10.421,"324",10.47,10.213,32.944,1,32.944,46.373
"1311",0,"2013","0","",597125.9564,483296.168,NA,NA,69,"311",935,0,0,2653.18225,0,0,0.469056,0,0,0,0,0,17.846,82.154,0,0,0,"310",0,0,0,1,0,100
"1312",0,"2013","0","",613831.301,506326.2237,NA,NA,0,"313",1134,0,0,6755.111396,0,0,0.713631,0,0,0,0,0,2.926,27.813,69.261,0,0,"310",0,0,0,1,0,100
"1313",0,"2013","0","",573998.1174,494758.5904,NA,NA,48,"311",762,0,0,2939.95244,0,0,0.96961,0,0,11.027,0,0,68.394,9.131,11.449,0,0,"310",0,0,11.027,1,11.027,88.974
"1314",0,"2014","0","",554438.939,511374.1016,NA,NA,56,"211",572,39,1272.728026,373.611221,3,5,0.780966,68.919,0,0,0,0.808,0,0,0,0,4.303,"210",5.111,68.919,0,1,0,0
"1315",0,"2015","0","",577704.811,541779.4383,NA,NA,20,"321",938,0,274.332236,3778.27818,0,0,0.936343,0.086,0,0,0,0,3.057,39.623,0,53.52,3.714,"231",3.714,0.086,53.52,1,53.52,42.68
"1316",0,"2015","0","",580464.9208,496928.5708,NA,NA,53,"211",587,0,1814.5202,114.968491,1,1,0.912809,59.169,0,0,10.867,0,0,0,0,0,0,"210",0,70.036,0,1,0,0
"1317",0,"2009","0","",635362.3894,454343.961,NA,NA,23,"311",632,0,0,864.596711,0,0,1.491857,0,0,6.808,5.648,14.382,53.266,4.767,0,0,0,"310",14.382,5.648,6.808,1,6.808,58.033
"1318",0,"2015","0","",635526.808,463805.129,NA,NA,26,"313",780,1,0,7.657161,0,0,0.483384,0,0,0,0,9.061,4.51,0,86.429,0,0,"310",9.061,0,0,1,0,90.939
"1319",0,"2016","0","",557498.9717,564063.606,NA,NA,22,"211",810,0,1636.670873,2324.658021,0,0,0.912455,56.551,0,37.432,0.485,2.022,0,0,0,0,3.51,"210",5.532,57.036,37.432,0,37.432,0
"1320",0,"2012","0","",649804.4256,487360.1745,NA,NA,5,"311",690,0,0,4153.784881,0,0,0,0,0,0,0,0,100,0,0,0,0,"310",0,0,0,1,0,100
"1321",0,"2015","0","",642031.4882,466985.934,NA,NA,12,"311",770,0,0,2492.239538,0,0,0,0,0,0,0,0,100,0,0,0,0,"310",0,0,0,1,0,100
"1322",0,"2010","0","",528544.4503,533655.2536,NA,NA,41,"231",876,0,57.337975,2289.753614,0,0,0.669627,0,0,39.198,0,0,60.802,0,0,0,0,"231",0,0,39.198,1,39.198,60.802
"1323",0,"2008","0","",565885.1442,574668.7463,NA,NA,0,"312",1251,0,0,3647.527758,0,0,0.645694,0,0,0,0,0,0,79.612,0,11.37,9.018,"310",9.018,0,11.37,1,11.37,79.612
"1324",0,"2011","0","",548764.7437,610224.0487,NA,NA,32,"312",959,4,0,770.605422,0,0,1.430226,0,0,5.855,5.182,7.913,0,57.274,4.94,11.051,0,"310",7.913,5.182,16.906,1,16.906,62.214
"1325",0,"2009","0","",516274.5079,516561.1095,NA,NA,0,"211",612,0,2496.102937,1572.025488,0,0,0.684634,56.515,0,43.485,0,0,0,0,0,0,0,"210",0,56.515,43.485,1,43.485,0
"1326",0,"2010","0","",545737.0108,621671.9736,NA,NA,0,"312",1122,0,0,7634.121976,0,0,0.359028,0,0,0,0,0,0,91.175,0,3.897,4.928,"310",4.928,0,3.897,1,3.897,91.175
"1327",0,"2012","0","",581523.0994,472311.7679,NA,NA,26,"231",812,3,509.409097,469.758951,0,0,1.087644,0,0,38.81,6.22,0,47.492,0,0,0,7.479,"231",7.479,6.22,38.81,1,38.81,47.492
"1328",0,"2014","0","",530430.2385,594321.9017,NA,NA,32,"211",809,1,657.362532,259.066516,0,0,1.367344,49.395,0,19.377,11.428,0,0,12.075,0,0,0,"210",0,60.823,19.377,1,19.377,12.075
"1329",0,"2012","0","",592797.1558,482695.9615,NA,NA,69,"312",764,0,0,836.668692,0,0,1.258032,0,0,26.872,0,0,0.005,35.546,0,0,6.24,"310",6.24,0,26.872,1,26.872,35.551
"1330",0,"2010","0","",527618.7421,551506.9128,NA,NA,42,"321",871,0,12.662973,2928.063772,1,1,1.26229,0,0,0,0,0,13.345,42.337,0,31.226,13.092,"231",13.092,0,31.226,1,31.226,55.682
"1331",0,"2012","0","",619752.9247,481056.9428,NA,NA,31,"313",902,0,0,6269.444105,0,0,0.516909,0,0,0,0,0,0,3.258,84.191,0,12.551,"310",12.551,0,0,1,0,87.449
"1332",0,"2008","0","",543734.3774,599199.1642,NA,NA,37,"313",1139,0,0,3435.407993,0,0,1.118815,0,0,0,0,0,0,7.251,35.309,8.599,48.842,"310",48.842,0,8.599,1,8.599,42.56
"1333",0,"2014","0","",532337.4216,587257.1685,NA,NA,48,"211",746,47,3017.285535,664.720427,0,0,0.185263,95.443,0,4.557,0,0,0,0,0,0,0,"210",0,95.443,4.557,1,4.557,0
"1334",0,"2016","0","",644292.9451,475984.6542,NA,NA,26,"324",507,0,42.829468,872.525767,0,0,1.045205,0,0,15.02,0,2.517,69.057,0.626,0,0,6.559,"324",9.076,0,15.02,0,15.02,69.683
"1335",0,"2012","0","",576597.2911,461630.2466,NA,NA,35,"243",768,10,650.490006,460.811238,0,0,1.126302,0,0,28.526,0,29.752,40.831,0.891,0,0,0,"240",29.752,0,28.526,1,28.526,41.722
"1336",0,"2014","0","",540720.0008,573269.4544,NA,NA,36,"211",752,97,1870.001015,862.054685,0,0,0.848984,42.113,0,53.492,0,0,0,0.373,0,0,4.022,"210",4.022,42.113,53.492,1,53.492,0.373
"1337",0,"2013","0","",626331.1152,483253.6246,NA,NA,25,"311",995,0,0,2437.088763,0,0,0.812746,0,0,0,0,2.153,29.68,2.536,65.631,0,0,"310",2.153,0,0,1,0,97.847
"1338",0,"2012","0","",601809.8574,509572.2959,NA,NA,58,"311",807,0,0,1828.297543,0,0,0.323934,0,0,9.948,0,0,90.052,0,0,0,0,"310",0,0,9.948,1,9.948,90.052
"1339",0,"2012","0","",544412.6879,615568.6728,NA,NA,25,"324",1252,0,88.84569,4418.240548,0,0,0.917256,0,0,0,0,0,0,69.502,8.926,5.089,16.483,"324",16.483,0,5.089,1,5.089,78.428
"1340",0,"2015","0","",591853.0995,493140.415,NA,NA,0,"211",550,0,1856.951217,1366.835623,0,0,0.616118,71.638,0,27.991,0.371,0,0,0,0,0,0,"210",0,72.009,27.991,1,27.991,0
"1341",0,"2012","0","",543091.9801,587677.7042,NA,NA,26,"312",974,0,0,1266.077649,1,1,1.102587,0,0,0,0,0.993,0,28.767,0,46.361,23.879,"310",24.872,0,46.361,1,46.361,28.767
"1342",0,"2012","0","",601810.6044,469885.5803,NA,NA,52,"312",1099,0,0,3480.714461,0,0,1.264063,0,0,17.303,0,0,0,47.639,19.897,0,15.162,"310",15.162,0,17.303,1,17.303,67.536
"1343",0,"2013","0","",583588.2577,494767.8256,NA,NA,0,"211",551,0,5267.879509,1472.907172,0,0,0,100,0,0,0,0,0,0,0,0,0,"210",0,100,0,1,0,0
"1344",0,"2009","0","",524283.7699,566553.5647,NA,NA,42,"311",1108,0,0,5706.982598,0,0,1.270165,0,0,0,0,0,43.996,21.281,24.279,10.445,0,"310",0,0,10.445,1,10.445,89.556
"1345",0,"2015","0","",607290.4632,480505.3233,NA,NA,31,"321",1613,0,20.907282,9564.699593,0,0,0.402675,0,0,0,0,0,0,86.126,0,13.874,0,"231",0,0,13.874,1,13.874,86.126
"1346",0,"2013","0","",572928.6996,488767.5791,NA,NA,48,"231",641,0,216.253399,779.433185,2,3,1.281004,7.66,0,38.126,0,0.005,40.322,11.271,0,0,0,"231",0.005,7.66,38.126,1,38.126,51.593
"1347",0,"2010","0","",534615.3449,560868.695,NA,NA,58,"311",937,0,0,3091.152098,0,0,0.629734,0,0,0,0,0,25.137,0.04,73.599,1.224,0,"310",0,0,1.224,1,1.224,98.776
"1348",0,"2013","0","",584070.9572,513072.0606,NA,NA,37,"311",981,0,0,3165.756341,1,2,0.883756,0,0,0,0,0,65.226,0,14.988,19.786,0,"310",0,0,19.786,1,19.786,80.214
"1349",0,"2014","0","",524856.2079,586111.8735,NA,NA,48,"324",1283,0,92.497363,6413.865497,0,0,1.240267,0,0,0,0,0,0,21.763,41.17,6.7,30.366,"324",30.366,0,6.7,1,6.7,62.933
"1350",0,"2015","0","",641930.012,507472.164,NA,NA,19,"311",504,0,0,3745.031842,0,0,0.920637,0.519,0,2.442,0,3.209,56.041,0,0,37.787,0,"310",3.209,0.519,40.229,1,40.229,56.041
"1351",0,"2013","0","",591500.2319,456416.2911,NA,NA,51,"312",995,0,0,2335.870852,0,0,0.817752,0,0,0,0,0,0.789,17.142,71.508,0,10.561,"310",10.561,0,0,1,0,89.439
"1352",0,"2013","0","",589571.7883,522932.0091,NA,NA,20,"313",1042,0,0,3392.759574,0,0,0.911515,0,0,0.313,0,0,12.24,16.365,68.899,2.183,0,"310",0,0,2.496,1,2.496,97.504
"1353",0,"2013","0","",593340.992,532742.4629,NA,NA,0,"313",1110,0,0,9182.606351,0,0,0.331292,0,0,0,0,0,0.513,0.953,91.812,0,6.723,"310",6.723,0,0,1,0,93.278
"1354",0,"2009","0","",607248.5,473807.648,NA,NA,45,"313",1280,0,0,7270.052295,0,0,0.34696,0,0,0,0,0,0,88.979,11.021,0,0,"310",0,0,0,1,0,100
"1355",0,"2013","0","",633323.6983,486405.6997,NA,NA,10,"243",439,302,416.958224,0,0,0,1.675829,0,0,17.875,7.175,32.09,20.564,0,0,0,10.796,"240",42.886,7.175,17.875,1,17.875,20.564
"1356",0,"2014","0","",553828.9874,506457.7265,NA,NA,25,"311",615,0,0,1588.034865,2,4,1.047669,56.532,0,2.805,0,13.592,27.07,0,0,0,0,"310",13.592,56.532,2.805,1,2.805,27.07
"1357",0,"2009","0","",642150.5038,464854.3243,NA,NA,12,"311",728,0,0,4426.815556,0,0,0,0,0,0,0,0,100,0,0,0,0,"310",0,0,0,1,0,100
"1358",0,"2014","0","",535957.3827,522503.212,NA,NA,38,"311",797,0,0,2528.015105,1,1,0.573823,1.198,0,20.832,0,0,77.97,0,0,0,0,"310",0,1.198,20.832,1,20.832,77.97
"1359",0,"2013","0","",587573.4303,501539.1988,NA,NA,53,"211",560,100,4568.927687,127.391304,0,0,1.039426,23.649,0,3.92,0,0,0,0,0,0,0,"210",0,23.649,3.92,1,3.92,0
"1360",0,"2009","0","",660064.4969,509504.8034,NA,NA,6,"311",294,0,0,873.820692,0,0,0.642238,17.951,0,0,0,0,78.464,0.953,0,0,0,"310",0,17.951,0,1,0,79.417
"1361",0,"2012","0","",575054.5747,544610.5247,NA,NA,20,"312",1148,0,0,3591.77469,0,0,1.045116,0,0,0.025,0,0.591,0,51.859,0,28.8,18.725,"310",19.316,0,28.825,1,28.825,51.859
"1362",0,"2016","0","",576299.6025,488754.9657,NA,NA,48,"211",574,0,975.527656,1750.375321,1,1,0.908202,62.191,0,29.988,0,0,4.759,3.062,0,0,0,"210",0,62.191,29.988,0,29.988,7.821
"1363",0,"2012","0","",517805.4501,536141.3701,NA,NA,32,"231",669,0,613.750696,1344.573732,0,0,1.5095,11.071,0,29.09,0,29.769,21.825,0,0,0,8.084,"231",37.853,11.071,29.09,1,29.09,21.825
"1364",0,"2016","0","",599824.6408,506151.9247,NA,NA,58,"211",587,0,1041.63938,409.532986,0,0,0.623837,81.925,0,0.785,0,0,9.491,0,0,0,0,"210",0,81.925,0.785,0,0.785,9.491
"1365",0,"2009","0","",652465.8282,508975.7544,NA,NA,6,"311",376,0,0,6317.45078,0,0,0.365972,0,0,7.14,0,0,90.534,0,0,0,2.326,"310",2.326,0,7.14,1,7.14,90.534
"1366",0,"2009","0","",586812.7959,458632.4183,NA,NA,51,"311",817,31,0,562.264296,0,0,0.53562,0,0,17.103,0,0,81.32,0,0,0,0,"310",0,0,17.103,1,17.103,81.32
"1367",0,"2013","0","",571128.8738,555980.0201,NA,NA,16,"312",1206,0,0,1312.378211,1,1,1.632044,0,0,16.005,15.486,0,0,35.583,0,7.623,19.326,"310",19.326,15.486,23.628,1,23.628,35.583
"1368",0,"2012","0","",537557.951,518053.6658,NA,NA,38,"311",699,0,0,4100.770981,2,3,0.724243,0,0,2.26,0,0,65.987,0,0,31.753,0,"310",0,0,34.013,1,34.013,65.987
"1369",0,"2010","0","",531712.8642,533439.916,NA,NA,41,"231",712,0,91.844837,653.789491,0,0,1.127237,0,0,49.22,0,5.459,37.515,0,0,0,3.168,"231",8.627,0,49.22,1,49.22,37.515
"1370",0,"2013","0","",598103.3252,498535.3722,NA,NA,59,"112",611,513,694.916884,0,16,41,1.279208,0.693,0,30.164,0,18.129,0,0.084,4.239,0,1.858,"100",19.987,0.693,30.164,1,30.164,4.323
"1371",0,"2013","0","",572927.382,518047.4104,NA,NA,54,"312",902,0,0,2941.455493,0,0,0.901792,0.395,0,0,0,2.255,0,69.858,12.204,15.287,0,"310",2.255,0.395,15.287,1,15.287,82.062
"1372",0,"2012","0","",630745.7666,490709.0741,NA,NA,10,"242",556,0,352.150481,911.418577,1,2,1.345407,3.793,0,0.533,46.215,0.309,5.189,20.74,0,0,0,"240",0.309,50.008,0.533,1,0.533,25.929
"1373",0,"2013","0","",594482.0244,457649.781,NA,NA,0,"311",1130,0,0,5373.080671,0,0,0.935933,0,0,0,0,0,35.047,0,54.402,0,10.551,"310",10.551,0,0,1,0,89.449
"1374",0,"2011","0","",553052.8229,525353.5842,NA,NA,56,"311",948,0,0,7386.852848,1,1,1.227302,0,0,0,0,0,10.697,0,38.857,38.536,11.91,"310",11.91,0,38.536,1,38.536,49.554
"1375",0,"2009","0","",657847.6233,449966.8734,NA,NA,0,"231",230,0,122.862749,704.217975,0,0,1.14559,0,0,52.935,0,0,3.992,0,0,0,0,"231",0,0,52.935,1,52.935,3.992
"1376",0,"2013","0","",644675.9384,469507.2435,NA,NA,12,"311",526,0,0,1467.95527,0,0,0.075117,0,0,1.434,0,0,98.566,0,0,0,0,"310",0,0,1.434,1,1.434,98.566
"1377",0,"2014","0","",542631.4648,593641.9745,NA,NA,37,"312",1072,0,0,2426.239609,0,0,0.699222,7.838,0,0,0,0,0,15.938,0,76.223,0,"310",0,7.838,76.223,1,76.223,15.938
"1378",0,"2013","0","",576897.5191,469138.7014,NA,NA,35,"313",965,0,0,1125.00023,0,0,0.66988,0,0,10.652,8.61,0.027,79.908,0,0.804,0,0,"310",0.027,8.61,10.652,1,10.652,80.712
"1379",0,"2013","0","",566090.6591,493562.5478,NA,NA,54,"231",534,4,1015.988179,720.707066,0,0,1.034031,63.114,0,16.223,16.966,0,0,0,0,0,1.863,"231",1.863,80.08,16.223,1,16.223,0
"1380",0,"2012","0","",547712.1796,563461.6655,NA,NA,45,"312",1349,0,0,5959.672319,1,3,0.843393,0,0,0,0,0,0,69.113,11.178,19.216,0.493,"310",0.493,0,19.216,1,19.216,80.291
"1381",0,"2010","0","",544639.6642,551561.7536,NA,NA,36,"324",1629,0,82.172076,7344.971067,0,0,0.257425,0,0,0,0,0,0,92.853,0,0,7.147,"324",7.147,0,0,1,0,92.853
"1382",0,"2012","0","",584339.805,483282.9246,NA,NA,0,"231",528,0,6673.543446,890.827524,0,0,1.054238,32.898,0,45.61,0,0,0,0,0,0,0,"231",0,32.898,45.61,1,45.61,0
"1383",0,"2012","0","",587131.1926,490216.8144,NA,NA,0,"231",534,0,5553.615156,1747.570773,0,0,0.597326,73.982,0,25.534,0,0,0,0,0,0,0,"231",0,73.982,25.534,1,25.534,0
"1384",0,"2012","0","",627781.5035,491650.1308,NA,NA,49,"311",612,0,0,943.601258,0,0,1.463958,0,0,33.717,0,16.809,23.663,22.058,0,0,0,"310",16.809,0,33.717,1,33.717,45.721
"1385",0,"2012","0","",614229.8205,500516.1645,NA,NA,30,"313",1047,0,0,5168.248439,0,0,0.913784,0,0,0,0,0,14.428,23.309,62.263,0,0,"310",0,0,0,1,0,100
"1386",0,"2012","0","",544081.2697,504209.3049,NA,NA,32,"211",464,35,678.140712,484.905321,0,0,1.614479,43.977,0,7.163,3.529,15.395,4.306,0,0,0,0,"210",15.395,47.506,7.163,1,7.163,4.306
"1387",0,"2015","0","",578466.3819,513026.9909,NA,NA,53,"321",1013,0,134.09623,3869.602308,1,1,0.95949,0,0,0,0,0,66.531,0,11.153,18.041,4.276,"231",4.276,0,18.041,1,18.041,77.684
"1388",0,"2013","0","",573770.7316,487865.4849,NA,NA,48,"311",648,4,0,706.179351,2,3,1.281004,7.66,0,38.126,0,0.005,40.322,11.271,0,0,0,"310",0.005,7.66,38.126,1,38.126,51.593
"1389",0,"2012","0","",555176.9993,514569.673,NA,NA,56,"211",599,283,513.628574,90.072545,0,0,1.006217,59.653,0,0,0,0.299,28.894,0,0,5.703,0,"210",0.299,59.653,5.703,1,5.703,28.894
"1390",0,"2015","0","",634955.0489,490193.4842,NA,NA,10,"243",456,0,1291.945139,715.526382,0,0,1.749592,25.296,0,2.17,0,17.878,0,24.541,2.635,0,0,"240",17.878,25.296,2.17,1,2.17,27.176
"1391",0,"2014","0","",539223.8369,614886.3947,NA,NA,32,"321",991,0,48.72271,1009.320704,0,0,0.878374,0,0,0,0,1.445,0,64.145,0,28.014,6.397,"231",7.842,0,28.014,1,28.014,64.145
"1392",0,"2012","0","",552277.7763,608272.0621,NA,NA,27,"312",1008,18,0,995.602955,0,0,1.044233,0,0,12.548,1.228,5.875,0,68.697,0,0,9.562,"310",15.437,1.228,12.548,1,12.548,68.697
"1393",0,"2008","0","",576182.9794,553158.2454,NA,NA,16,"242",1180,0,145.799255,2307.823912,1,1,1.249913,0,0,0,7.951,0.258,0,24.314,0,45.755,21.722,"240",21.98,7.951,45.755,1,45.755,24.314
"1394",0,"2016","0","",557399.3553,513987.906,NA,NA,56,"321",667,0,186.965613,2353.781251,4,5,0.766705,2.069,0,0,0,0,41.065,0,0,56.866,0,"231",0,2.069,56.866,0,56.866,41.065
"1395",0,"2014","0","",536221.8118,507112.4551,NA,NA,0,"324",785,0,198.254755,3789.875671,0,0,0.501918,0,0,0,0,0,79.89,0,0,0,20.11,"324",20.11,0,0,1,0,79.89
"1396",0,"2012","0","",525391.5082,606224.2789,NA,NA,39,"242",710,121,426.606458,1.673428,0,0,1.187709,0.23,0,0,31.928,1.401,0,0,9.191,52.031,2.397,"240",3.798,32.158,52.031,1,52.031,9.191
"1397",0,"2008","0","",556039.0616,550679.4254,NA,NA,30,"211",725,0,2014.690554,1701.321718,0,0,0.580382,82.5,0,12.029,0.181,5.291,0,0,0,0,0,"210",5.291,82.681,12.029,1,12.029,0
"1398",0,"2013","0","",628106.8714,497577.3117,NA,NA,32,"311",645,0,0,2692.976033,0,0,0.674986,0,0,40.5,0,0,59.5,0,0,0,0,"310",0,0,40.5,1,40.5,59.5
"1399",0,"2009","0","",646048.9769,463694.5597,NA,NA,12,"311",369,0,0,3345.077944,0,0,0,0,0,0,0,0,100,0,0,0,0,"310",0,0,0,1,0,100
"1400",0,"2012","0","",510655.5467,532409.2328,NA,NA,32,"243",595,0,1013.788047,1287.196725,0,0,1.256144,46.957,0,12.984,0,16.035,24.024,0,0,0,0,"240",16.035,46.957,12.984,1,12.984,24.024
"1401",0,"2009","0","",634510.6312,493910.1245,NA,NA,10,"312",575,0,0,1872.345372,0,0,1.207387,0,0,46.043,0,6.521,18.789,28.647,0,0,0,"310",6.521,0,46.043,1,46.043,47.436
"1402",0,"2012","0","",508476.4495,546275.2988,NA,NA,43,"243",610,0,339.230711,503.123178,0,0,1.421879,0,0,19.324,0.051,28.431,37.96,0,0,0,0,"240",28.431,0.051,19.324,1,19.324,37.96
"1403",0,"2011","0","",561959.9072,550583.913,NA,NA,17,"211",725,0,3443.333381,1255.452126,0,0,0.23456,94.755,0,0,0,3.987,0,0,0,0,0,"210",3.987,94.755,0,1,0,0
